text,true_emotion,pred_emotion,true_sub_emotion,pred_sub_emotion,true_intensity,pred_intensity,emotion_confidence,sub_emotion_confidence,intensity_confidence,text_length,emotion_correct,sub_emotion_correct,intensity_correct,all_correct,confidence_level
You tell me when I,neutral,neutral,neutral,neutral,mild,neutral,0.51703906,0.7242938,0.7421657,18,True,True,False,False,High
go. You tell me.,neutral,neutral,neutral,neutral,mild,neutral,0.43896928,0.6711768,0.73577416,16,True,True,False,False,High
It got a bit tense when two were shooting.,neutral,anger,neutral,annoyance,moderate,moderate,0.3992713,0.18224035,0.47119778,42,False,False,True,False,Very Low
are a bit too firm over and over,neutral,disgust,neutral,neutral,mild,neutral,0.4128405,0.43312773,0.46153322,32,False,True,False,False,Medium
"again with someone,",neutral,neutral,neutral,neutral,mild,neutral,0.6893654,0.8655583,0.8558599,19,True,True,False,False,Very High
it might look rude.,neutral,disgust,neutral,neutral,moderate,moderate,0.26763436,0.2803542,0.32198715,19,False,True,True,False,Very Low
"You both have gorgeous, sweet faces.",neutral,happiness,neutral,admiration,mild,mild,0.65865463,0.19711457,0.49607316,36,False,False,True,False,Medium
I need some more fierceness.,happiness,fear,desire,optimism,moderate,moderate,0.44742873,0.09761243,0.50099,28,False,False,True,False,Very Low
is not for,neutral,disgust,neutral,neutral,neutral,neutral,0.38979158,0.49920696,0.544622,10,False,True,True,False,High
"hot girl, not for beautiful thing.",neutral,disgust,neutral,disapproval,mild,moderate,0.46886972,0.23551008,0.34534168,34,False,False,False,False,Very Low
It's not,neutral,disgust,neutral,neutral,neutral,neutral,0.32859632,0.52302915,0.5408137,8,False,True,True,False,Medium
because you cannot do it.,neutral,disgust,neutral,neutral,neutral,neutral,0.42762986,0.31392962,0.37833405,25,False,True,True,False,Low
I feel so much better,neutral,happiness,neutral,optimism,moderate,mild,0.4981391,0.24514386,0.41944227,21,False,False,False,False,Low
and I want to continue this.,neutral,happiness,neutral,optimism,moderate,moderate,0.32611844,0.2804279,0.31130835,28,False,False,True,False,Very Low
I want to continue,neutral,happiness,neutral,optimism,moderate,mild,0.38666466,0.27398014,0.33972782,18,False,False,False,False,Very Low
running in this competition.,neutral,neutral,neutral,neutral,moderate,neutral,0.68522537,0.81124204,0.83143514,28,True,True,False,False,Very High
So I heard you're going to give it another go.,neutral,fear,neutral,neutral,moderate,neutral,0.28673637,0.46780404,0.5411434,46,False,True,False,False,Medium
I'm so proud of you.,neutral,happiness,neutral,gratitude,moderate,mild,0.6486633,0.18165623,0.3770891,20,False,False,False,False,Medium
Don't be sorry if you don't do it again.,neutral,sadness,neutral,annoyance,neutral,moderate,0.3882681,0.13432415,0.44286248,40,False,False,False,False,Very Low
Let's go. You've got three minutes.,neutral,neutral,neutral,neutral,moderate,neutral,0.5284357,0.67513824,0.75108665,35,True,True,False,False,High
"One, two, three, go.",neutral,neutral,neutral,neutral,mild,neutral,0.418863,0.6750714,0.74880236,20,True,True,False,False,High
Energy is amazing.,happiness,happiness,excitement,approval,moderate,mild,0.725583,0.17215756,0.5544845,18,True,False,False,False,High
"You don't have to do much, girl.",neutral,disgust,neutral,disapproval,neutral,moderate,0.3980733,0.24453478,0.32775944,32,False,False,False,False,Very Low
You look like you're jumping already,neutral,anger,neutral,neutral,mild,moderate,0.39139226,0.20925383,0.34716076,36,False,True,False,False,Very Low
because you're so tall and skinny.,neutral,disgust,neutral,disapproval,mild,moderate,0.41545808,0.19065073,0.3759702,34,False,False,False,False,Very Low
I feel my mind is clearer now.,neutral,surprise,neutral,neutral,moderate,neutral,0.30947244,0.3259894,0.4361585,30,False,True,False,False,Low
Turn your face a little bit this way.,neutral,anger,neutral,neutral,neutral,neutral,0.42777535,0.4246635,0.47545755,37,False,True,True,False,Medium
"If I'm running for the competition still,",neutral,neutral,neutral,neutral,moderate,neutral,0.50825214,0.59064615,0.71291786,41,True,True,False,False,High
I would try my best,neutral,happiness,neutral,optimism,moderate,neutral,0.34728265,0.2460082,0.3358893,19,False,False,False,False,Very Low
and continue to run,neutral,neutral,neutral,neutral,moderate,neutral,0.61473566,0.8339168,0.8409806,19,True,True,False,False,Very High
for this competition.,neutral,neutral,neutral,neutral,moderate,neutral,0.59877527,0.7033417,0.76879936,21,True,True,False,False,Very High
Time's up. Good job.,neutral,happiness,neutral,neutral,mild,neutral,0.40886045,0.38510513,0.44979382,20,False,True,False,False,Medium
to your very first elimination.,neutral,neutral,neutral,neutral,moderate,neutral,0.25208962,0.32602248,0.41971248,31,True,True,False,False,Very Low
would be an understatement.,neutral,anger,neutral,neutral,neutral,moderate,0.27104673,0.22448795,0.37950978,27,False,True,False,False,Very Low
who's moving on,neutral,neutral,neutral,neutral,mild,neutral,0.4741982,0.693375,0.651455,15,True,True,False,False,High
"and who's moving out,",neutral,neutral,neutral,neutral,mild,neutral,0.44859955,0.693959,0.6613289,21,True,True,False,False,High
"First up, the ever-radiant",neutral,neutral,neutral,neutral,mild,neutral,0.25943798,0.6551751,0.6432435,26,True,True,False,False,High
"model, actress, and Miss Universe",neutral,happiness,neutral,neutral,mild,neutral,0.43342358,0.3363582,0.40198192,33,False,True,False,False,Low
"2015, Pia Wurtzbach.",neutral,neutral,neutral,neutral,mild,neutral,0.67675203,0.8416187,0.8503534,20,True,True,False,False,Very High
"And let's not forget your model mentor,",neutral,anger,neutral,neutral,neutral,moderate,0.3554001,0.17849141,0.4610176,39,False,True,False,False,Very Low
before us was hand-picked from,neutral,neutral,neutral,neutral,mild,neutral,0.5844708,0.8332716,0.8020024,30,True,True,False,False,Very High
all across Asia.,neutral,neutral,neutral,neutral,mild,neutral,0.6864462,0.85591435,0.8420946,16,True,True,False,False,Very High
You're here because we believe that each and,neutral,neutral,neutral,neutral,moderate,neutral,0.4497317,0.60352504,0.6563977,44,True,True,False,False,High
every single one of you has a very good chance,neutral,happiness,neutral,optimism,moderate,mild,0.63996863,0.20923066,0.5199159,46,False,False,False,False,Medium
of winning this.,neutral,happiness,neutral,optimism,moderate,mild,0.6674655,0.15414691,0.4755347,16,False,False,False,False,Medium
"And on that note, let's get to your prizes.",neutral,happiness,neutral,neutral,moderate,neutral,0.3734851,0.36151814,0.47774532,43,False,True,False,False,Medium
The winner of Asia's Next Top Model,happiness,happiness,excitement,neutral,intense,mild,0.567163,0.19758394,0.47988397,35,True,False,False,False,Medium
will be driving home a brand-new,neutral,happiness,neutral,neutral,moderate,neutral,0.32361448,0.36427602,0.4805406,32,False,True,False,False,Low
Subaru Impreza.,neutral,neutral,neutral,neutral,moderate,neutral,0.6697851,0.8089315,0.836552,15,True,True,False,False,Very High
She will feature in a fashion spread and rock,neutral,neutral,neutral,neutral,moderate,neutral,0.4296093,0.5754571,0.5819962,45,True,True,False,False,High
the cover of Nylon Singapore.,neutral,neutral,neutral,neutral,moderate,neutral,0.66476107,0.8250211,0.83928424,29,True,True,False,False,Very High
And she will head to Europe for a chance,neutral,neutral,neutral,neutral,moderate,neutral,0.3229295,0.38370275,0.52130556,40,True,True,False,False,Medium
to be represented by one of the world's biggest,neutral,happiness,neutral,optimism,moderate,mild,0.50074863,0.2118593,0.4197604,47,False,False,False,False,Low
"modeling agencies, Storm Model",neutral,neutral,neutral,neutral,moderate,neutral,0.596075,0.75960296,0.7645778,30,True,True,False,False,Very High
"Management, joining the likes of Kate Moss",neutral,neutral,neutral,neutral,moderate,neutral,0.42918703,0.56277496,0.59840024,42,True,True,False,False,High
and Cara Delevingne.,neutral,neutral,neutral,neutral,moderate,neutral,0.71120864,0.8741455,0.88034475,20,True,True,False,False,Very High
"Are you ready, ladies?",neutral,happiness,neutral,curiosity,mild,mild,0.6712173,0.71745574,0.7133099,22,False,False,True,False,Very High
"Can we have Alicia, please?",neutral,happiness,neutral,curiosity,neutral,mild,0.5835861,0.6500526,0.67564356,27,False,False,False,False,High
with so much energy,neutral,happiness,neutral,neutral,moderate,mild,0.49978122,0.28278255,0.4412247,19,False,True,False,False,Medium
completely out of control.,neutral,fear,neutral,neutral,moderate,moderate,0.40175912,0.26314744,0.3826075,26,False,True,True,False,Very Low
I love your look.,neutral,happiness,neutral,gratitude,moderate,moderate,0.61750674,0.16395025,0.34982637,17,False,False,True,False,Low
You have a masculinity about you,neutral,disgust,neutral,disapproval,neutral,moderate,0.5061259,0.1940329,0.3641255,32,False,False,False,False,Low
which can be your strength,neutral,happiness,neutral,optimism,mild,mild,0.42961243,0.25453156,0.45007566,26,False,False,True,False,Low
a bit dead. It's not really smiling.,neutral,anger,neutral,annoyance,moderate,moderate,0.44069874,0.1994303,0.43737006,36,False,False,True,False,Low
It's not really high fashion.,neutral,disgust,neutral,neutral,moderate,mild,0.48399135,0.289488,0.36419612,29,False,True,False,False,Low
You let your nerves get the better of you.,neutral,fear,neutral,annoyance,moderate,moderate,0.37398797,0.09907108,0.5132244,42,False,False,True,False,Very Low
I feel like this was a lucky,neutral,happiness,neutral,optimism,mild,mild,0.6393726,0.18518235,0.4770193,28,False,False,True,False,Medium
shot for you.,neutral,anger,neutral,neutral,neutral,neutral,0.30492494,0.37949982,0.41938224,13,False,True,True,False,Low
I love the shot from the head down.,neutral,happiness,neutral,gratitude,moderate,moderate,0.487278,0.12139143,0.41190764,35,False,False,True,False,Very Low
almost dead. You're still so,neutral,fear,neutral,neutral,moderate,moderate,0.35359675,0.25756252,0.3692336,28,False,True,True,False,Very Low
young and that's why you're not,neutral,disgust,neutral,neutral,neutral,neutral,0.3809202,0.47261232,0.48184204,31,False,True,True,False,Medium
emotions other than your typical,neutral,happiness,neutral,neutral,neutral,moderate,0.2868101,0.16546685,0.3666476,32,False,True,False,False,Very Low
"sweet, your safe zone. Heidi.",neutral,happiness,neutral,neutral,neutral,mild,0.5788943,0.20667249,0.4781605,29,False,True,False,False,Medium
"Looking at you right now, you look so sweet.",neutral,happiness,neutral,admiration,mild,mild,0.66488934,0.17115079,0.5353312,44,False,False,True,False,Medium
And then I look at this one and you just have,neutral,neutral,neutral,neutral,mild,neutral,0.51997966,0.66905284,0.69097656,45,True,True,False,False,High
so much emotion,neutral,happiness,neutral,optimism,moderate,moderate,0.51669973,0.09689851,0.4183943,15,False,False,True,False,Very Low
"If you keep this up, you could be a dark horse in the",neutral,anger,neutral,neutral,moderate,moderate,0.39005047,0.1911663,0.4371791,53,False,True,True,False,Very Low
competition. Thank you so much.,neutral,happiness,neutral,gratitude,mild,mild,0.63855505,0.24706782,0.4070665,31,False,False,True,False,Medium
"Well done, Heidi. Next, can we have Clara, please?",neutral,happiness,neutral,neutral,mild,mild,0.39251584,0.45043167,0.42195198,50,False,True,True,False,Medium
"You're daddy's little girl,",neutral,disgust,neutral,neutral,neutral,mild,0.35404262,0.12188657,0.3503189,27,False,True,False,False,Very Low
aren't you?,neutral,happiness,neutral,curiosity,neutral,mild,0.5029488,0.7636209,0.77548575,11,False,False,False,False,High
everything you want. You're spoiled,neutral,anger,neutral,annoyance,moderate,moderate,0.5053585,0.17109647,0.43248793,35,False,False,True,False,Low
but you're cheeky about it.,neutral,happiness,neutral,admiration,mild,mild,0.33980164,0.12633169,0.4290548,27,False,False,True,False,Very Low
And that kind of works in this picture.,neutral,neutral,neutral,neutral,mild,neutral,0.5393696,0.7200234,0.6836142,39,True,True,False,False,High
You're running away,neutral,anger,neutral,neutral,neutral,neutral,0.33280304,0.3933158,0.48447484,19,False,True,True,False,Medium
but you're looking back.,neutral,neutral,neutral,neutral,mild,neutral,0.50508136,0.67408967,0.714103,24,True,True,False,False,High
You're kind of acting coy but you're leading us on.,neutral,disgust,neutral,neutral,mild,moderate,0.3206938,0.1562794,0.38343596,51,False,True,False,False,Very Low
I really like it.,neutral,happiness,neutral,approval,moderate,mild,0.6546455,0.13884754,0.4750017,17,False,False,False,False,Medium
It's very unexpected from the brief,surprise,surprise,surprise,neutral,mild,mild,0.3429579,0.28197637,0.4265326,35,True,False,True,False,Very Low
and I like the unexpected. Dorothy.,surprise,happiness,admiration,optimism,mild,mild,0.6020327,0.099585384,0.4784024,35,False,False,True,False,Low
You're also another sweet,neutral,happiness,neutral,approval,mild,mild,0.59944355,0.18201672,0.5496068,25,False,False,True,False,Medium
face. We need a little bit more attitude,neutral,happiness,neutral,neutral,mild,neutral,0.24905989,0.3380622,0.3794968,40,False,True,False,False,Very Low
from you. We need fierce.,happiness,fear,desire,optimism,moderate,moderate,0.49859935,0.08272292,0.4751331,25,False,False,True,False,Low
I feel like I've seen this post,neutral,neutral,neutral,neutral,mild,neutral,0.33786067,0.4718602,0.57350576,31,True,True,False,False,Medium
You have a gorgeous face and this,neutral,happiness,neutral,admiration,moderate,mild,0.5899249,0.21435872,0.5049489,33,False,False,False,False,Medium
photo doesn't do,neutral,disgust,neutral,neutral,mild,neutral,0.4401701,0.3793815,0.43496603,16,False,True,False,False,Medium
justice. Jenica.,neutral,anger,neutral,neutral,mild,neutral,0.32113317,0.33071026,0.4206146,16,False,True,False,False,Low
It's not my favorite photo.,neutral,disgust,neutral,neutral,mild,mild,0.39310288,0.32364193,0.35432008,27,False,True,True,False,Low
me trying to give you a high five,neutral,anger,neutral,neutral,mild,moderate,0.31416836,0.2140485,0.44643614,33,False,True,False,False,Very Low
but then it turns really awkward and we miss.,neutral,sadness,neutral,annoyance,mild,moderate,0.37561727,0.12112048,0.4253863,45,False,False,False,False,Very Low
"We have to work together, alright?",neutral,happiness,neutral,neutral,moderate,mild,0.4134232,0.38691863,0.42955422,34,False,True,False,False,Medium
"Thank you. Can we have Leila, please?",neutral,happiness,neutral,gratitude,mild,mild,0.66494685,0.21832827,0.45006806,37,False,False,True,False,Medium
"photo, it's stunning",neutral,fear,neutral,annoyance,moderate,moderate,0.48376864,0.08765047,0.41832933,20,False,False,True,False,Very Low
was very arduous.,neutral,anger,neutral,neutral,mild,moderate,0.28879786,0.22715817,0.35732275,17,False,True,False,False,Very Low
I just want to shake you right now,neutral,fear,neutral,annoyance,moderate,moderate,0.45372793,0.09794676,0.5116999,34,False,False,True,False,Low
because I don't think you know how good you are.,neutral,disgust,neutral,disapproval,moderate,mild,0.38054627,0.25045136,0.40773335,48,False,False,False,False,Very Low
critic is yourself.,neutral,disgust,neutral,neutral,mild,mild,0.42946503,0.35443172,0.39453366,19,False,True,True,False,Low
standing in your way.,neutral,neutral,neutral,neutral,mild,neutral,0.6688827,0.8324728,0.842497,21,True,True,False,False,Very High
"Thank you,",neutral,happiness,neutral,gratitude,mild,mild,0.6138986,0.23830108,0.37885246,10,False,False,True,False,Medium
I love your face. I can imagine,neutral,happiness,neutral,gratitude,moderate,moderate,0.61227643,0.13553299,0.3671974,31,False,False,True,False,Low
doing lots and lots of beauty commercials,neutral,happiness,neutral,neutral,moderate,mild,0.54039633,0.300991,0.48138946,41,False,True,False,False,Medium
with you but I hate that,neutral,anger,neutral,annoyance,moderate,moderate,0.50163096,0.13620386,0.46412683,24,False,False,True,False,Low
photo. It looks like as if,neutral,neutral,neutral,neutral,moderate,neutral,0.41613752,0.6404922,0.6396278,26,True,True,False,False,High
"you see like an ex-boyfriend and you're going,",neutral,disgust,neutral,neutral,mild,mild,0.35060722,0.30188745,0.32955337,46,False,True,True,False,Very Low
I would have to disagree.,neutral,anger,neutral,neutral,mild,moderate,0.3101094,0.13673921,0.44558907,25,False,True,False,False,Very Low
I love this photo.,neutral,happiness,neutral,gratitude,moderate,moderate,0.58881384,0.15125352,0.3364571,18,False,False,True,False,Low
"for me, I like it.",neutral,happiness,neutral,joy,mild,mild,0.6628601,0.119300336,0.40368673,18,False,False,True,False,Low
The duck face,neutral,neutral,neutral,neutral,mild,neutral,0.51960015,0.7806844,0.7657763,13,True,True,False,False,Very High
I feel you have so much,neutral,happiness,neutral,neutral,moderate,mild,0.30518177,0.25508305,0.43336865,23,False,True,False,False,Very Low
potential. I see you as,neutral,happiness,neutral,neutral,moderate,mild,0.3729542,0.3141819,0.40780395,23,False,True,False,False,Low
"the quirky, awkward,",neutral,fear,neutral,neutral,mild,moderate,0.29844263,0.32351738,0.33046564,20,False,True,False,False,Very Low
weird model but that,neutral,disgust,neutral,neutral,mild,neutral,0.2988449,0.5398591,0.5124168,20,False,True,False,False,Medium
could work for you.,neutral,neutral,neutral,neutral,moderate,neutral,0.41001847,0.52585447,0.59369045,19,True,True,False,False,High
But you definitely need to be aware.,neutral,fear,neutral,neutral,mild,neutral,0.30636978,0.37744576,0.54335773,36,False,True,False,False,Medium
"When I first saw you,",neutral,neutral,neutral,neutral,mild,neutral,0.60365236,0.7916969,0.79349595,21,True,True,False,False,Very High
you stood out to me.,neutral,neutral,neutral,neutral,mild,neutral,0.34334284,0.65240574,0.71198076,20,True,True,False,False,High
And then your catwalk was amazing,happiness,happiness,admiration,admiration,moderate,mild,0.6940942,0.15644859,0.4821446,33,True,True,False,False,Medium
and so I had crazy,neutral,fear,neutral,annoyance,neutral,moderate,0.45343375,0.10507519,0.45020637,18,False,False,False,False,Very Low
it was really disappointing.,neutral,sadness,neutral,sadness,intense,moderate,0.7140298,0.09397692,0.31791008,28,False,False,False,False,Low
Your hands were really out of control.,neutral,fear,neutral,neutral,moderate,moderate,0.40503463,0.16147825,0.4535083,38,False,True,True,False,Very Low
It's hard to get a good,neutral,happiness,neutral,optimism,neutral,mild,0.5887962,0.2279799,0.48414683,23,False,False,False,False,Medium
shot of your face. I knew I could have done,neutral,fear,neutral,neutral,neutral,moderate,0.38907126,0.24392596,0.3914078,43,False,True,False,False,Very Low
jumped better.,neutral,fear,neutral,neutral,neutral,neutral,0.26867172,0.35878584,0.43290988,14,False,True,True,False,Low
You cannot make one little,neutral,disgust,neutral,neutral,moderate,neutral,0.37713188,0.46224946,0.46570575,26,False,True,False,False,Medium
mistake make you crash,neutral,anger,neutral,annoyance,moderate,moderate,0.44575453,0.19125675,0.47863093,22,False,False,True,False,Low
down to the very bottom on the first,neutral,neutral,neutral,neutral,moderate,neutral,0.67896444,0.86578,0.8533791,36,True,True,False,False,Very High
I want to say apologize,neutral,sadness,neutral,optimism,mild,moderate,0.39277923,0.07663566,0.41936216,23,False,False,False,False,Very Low
about the shoot yesterday.,neutral,neutral,neutral,neutral,mild,neutral,0.46926084,0.74310446,0.7597728,26,True,True,False,False,High
I really,neutral,neutral,neutral,neutral,mild,neutral,0.51898116,0.64158005,0.702638,8,True,True,False,False,High
nervous so I want,fear,happiness,nervousness,optimism,mild,moderate,0.42509857,0.19665904,0.43421578,17,False,False,False,False,Low
to say sorry for that.,neutral,sadness,neutral,sadness,mild,moderate,0.7096864,0.08588313,0.31405583,22,False,False,False,False,Low
I forgive you.,neutral,sadness,neutral,optimism,neutral,moderate,0.3176949,0.121219896,0.4292634,14,False,False,False,False,Very Low
barrier here. I can accept that your,neutral,happiness,neutral,neutral,neutral,neutral,0.28752288,0.33090773,0.4632675,36,False,True,True,False,Low
intentions were good.,neutral,happiness,neutral,approval,neutral,mild,0.58155376,0.15659638,0.5179371,21,False,False,False,False,Medium
Do you know what resting,neutral,happiness,neutral,curiosity,mild,mild,0.44841468,0.71904,0.7378456,24,False,False,True,False,High
bitch face is?,neutral,happiness,neutral,curiosity,mild,mild,0.4147214,0.69096076,0.68644804,14,False,False,True,False,High
the most amazing resting bitch face,happiness,happiness,amusement,admiration,moderate,mild,0.6144873,0.22240925,0.4871594,35,True,False,False,False,Medium
I've ever seen. And that translated,neutral,surprise,neutral,neutral,moderate,neutral,0.33717018,0.5235122,0.58772945,35,False,True,False,False,High
amazingly well into this photograph.,happiness,happiness,admiration,approval,moderate,mild,0.7332588,0.1611089,0.543625,36,True,False,False,False,High
"you're better at photo shoots, right?",neutral,happiness,neutral,neutral,mild,mild,0.6196921,0.2611756,0.5491509,37,False,True,True,False,High
Yes. You did pretty,neutral,happiness,neutral,approval,mild,mild,0.56407726,0.1898276,0.5578923,19,False,False,True,False,Medium
"good on your catwalk, so you've got to nail",neutral,happiness,neutral,neutral,mild,mild,0.3720067,0.3350922,0.39096984,43,False,True,True,False,Low
this. I hope so.,neutral,happiness,neutral,optimism,mild,mild,0.36065984,0.27639675,0.36226517,16,False,False,True,False,Very Low
"Okay, well let's see if you did.",neutral,happiness,neutral,neutral,neutral,mild,0.30705303,0.39649048,0.4501558,32,False,True,False,False,Low
Wow,surprise,surprise,surprise,neutral,moderate,neutral,0.40133008,0.66111815,0.58430976,3,True,False,False,False,High
"Okay, so I'm about to bring you down from that high horse you are standing on because you are the most challenging to work with",neutral,happiness,neutral,optimism,intense,mild,0.4554585,0.27201334,0.34904283,127,False,False,False,False,Low
"Oh, no",neutral,disgust,neutral,neutral,neutral,neutral,0.2893985,0.46015185,0.4705302,6,False,True,True,False,Medium
I was giving you direction after direction and Joel had to actually come in and physically move your head,neutral,fear,neutral,neutral,moderate,neutral,0.28003037,0.41134042,0.48205444,105,False,True,False,False,Low
"And for our last girl Veronica, all I have to say is Valerie you take a look at that",neutral,happiness,neutral,neutral,neutral,neutral,0.3952381,0.3901552,0.42124355,84,False,True,True,False,Medium
You kicked your sister's ass in this shit,neutral,anger,neutral,annoyance,intense,moderate,0.5091095,0.14146787,0.44159085,41,False,False,False,False,Low
This is one of my favorite shots. I'm looking at your face. You're working the outfit. You're playing with it,neutral,happiness,neutral,neutral,intense,mild,0.48440784,0.28969884,0.4460633,109,False,True,False,False,Medium
It was a joy to watch you work. You nailed it for me. This is a whole,neutral,anger,neutral,annoyance,moderate,moderate,0.39730015,0.109621614,0.49866664,69,False,False,True,False,Very Low
"New blank slate for both of you, whatever expectations you've had wipe that all clean and start proving yourself",neutral,anger,neutral,neutral,moderate,moderate,0.42054003,0.16764443,0.50413156,112,False,True,True,False,Low
"Again, so thank you, Veronica. Thank you. Thank you guys",neutral,happiness,neutral,gratitude,intense,mild,0.61433023,0.24844816,0.38672805,56,False,False,False,False,Medium
"All right, ladies, it's now time for the judges to deliberate and when you come back I'll be announcing who stays and",neutral,fear,neutral,annoyance,neutral,moderate,0.37675467,0.14294817,0.4649231,117,False,False,False,False,Very Low
Who'll be going home?,neutral,happiness,neutral,curiosity,moderate,mild,0.59780157,0.7975366,0.7181196,21,False,False,False,False,Very High
14 beautiful girls stand before me,neutral,happiness,neutral,approval,neutral,mild,0.71831477,0.12168403,0.49770376,34,False,False,False,False,Medium
But I only have 13 photos in my hands,neutral,neutral,neutral,neutral,mild,neutral,0.45387977,0.6321729,0.69250727,37,True,True,False,False,High
These photos represent the girls who are still in the running towards becoming Asia's Next Top Model,happiness,happiness,excitement,neutral,moderate,mild,0.4742008,0.34014142,0.39447227,100,True,False,False,False,Medium
"Congratulations, Clara. Why are you crying?",sadness,anger,surprise,curiosity,mild,moderate,0.2568321,0.2027782,0.55638677,43,False,False,False,False,Very Low
I'm looking for a supermodel. No more spoiled princess from here on out. Do you hear me?,neutral,anger,neutral,annoyance,moderate,moderate,0.49168152,0.1785302,0.4602258,88,False,False,True,False,Low
"Congratulations, you're still in the running towards becoming Asia's Next Top Model",happiness,happiness,approval,approval,moderate,mild,0.7425574,0.12257644,0.50860435,83,True,True,False,False,Medium
It turns out you're the twin to beat this week interesting congratulations,neutral,happiness,neutral,optimism,moderate,mild,0.73620254,0.115137614,0.49559474,74,False,False,False,False,Medium
Congratulations,neutral,happiness,neutral,gratitude,mild,mild,0.68701196,0.14944963,0.50252354,15,False,False,True,False,Medium
Congratulations go join your sis,neutral,happiness,neutral,approval,mild,mild,0.6912358,0.131657,0.4792735,32,False,False,True,False,Medium
Your biggest challenge is going to be yourself. Thank you Heidi. Congratulation,neutral,happiness,neutral,gratitude,mild,mild,0.6757632,0.21673991,0.40986875,79,False,False,True,False,Medium
Smile,neutral,happiness,neutral,neutral,neutral,mild,0.46043074,0.2919727,0.48128346,5,False,True,False,False,Medium
"Congratulations, you're still in the running towards becoming Asia's Next Top Model, Jenica",happiness,happiness,approval,approval,moderate,mild,0.7361904,0.12655741,0.5013603,91,True,True,False,False,Medium
Who's that I like that sass congratulations,neutral,happiness,neutral,joy,mild,mild,0.730175,0.09532149,0.4762979,43,False,False,True,False,Medium
Cindy I need a little bit more emotion from you. Thank you so much,neutral,happiness,neutral,gratitude,mild,mild,0.6207081,0.21229763,0.3541276,66,False,False,True,False,Low
Alicia I look at you and I see strength confidence and fears. You need to soften that find that balance,fear,fear,admiration,optimism,moderate,moderate,0.58774036,0.108663246,0.50148684,103,True,False,True,False,Low
You had a tough time this week,neutral,happiness,neutral,optimism,neutral,mild,0.44407773,0.20962739,0.39270943,30,False,False,False,False,Very Low
I just want to apologize for not being professional and the emotion is really overwhelming for me,neutral,sadness,neutral,annoyance,intense,moderate,0.49482757,0.07501208,0.4189642,97,False,False,False,False,Very Low
But you're still here,neutral,neutral,neutral,neutral,mild,neutral,0.63634956,0.83483267,0.8274461,21,True,True,False,False,Very High
And you're gonna fight because girl you're still in the running towards becoming Asia's Next Top Model,happiness,fear,optimism,neutral,moderate,moderate,0.43318024,0.09527851,0.49533656,102,False,False,True,False,Very Low
Pack your bags and leave,neutral,anger,neutral,neutral,moderate,neutral,0.32973516,0.5389073,0.6118181,24,False,True,False,False,High
It was a struggle to get a good photo out of you and the best photo that we did was still not on,neutral,sadness,neutral,optimism,moderate,moderate,0.26350063,0.11413001,0.5320929,96,False,False,True,False,Very Low
So who stays and who's gonna be going home?,neutral,happiness,neutral,curiosity,moderate,mild,0.4816191,0.7115889,0.65538645,43,False,False,False,False,High
It's time to find out,neutral,neutral,neutral,neutral,moderate,neutral,0.44397888,0.6207151,0.6342815,21,True,True,False,False,High
Oh,neutral,neutral,neutral,neutral,mild,neutral,0.56558603,0.7919184,0.7687007,2,True,True,False,False,Very High
I'm really disappointed myself because I wanted to do this for my mom. I,neutral,sadness,neutral,sadness,intense,moderate,0.67077935,0.08491104,0.38712126,72,False,False,False,False,Low
Really wanted to be the first Filipina to win this,neutral,happiness,neutral,optimism,intense,moderate,0.49236116,0.25378272,0.3993652,50,False,False,False,False,Low
Maybe I stayed in my comfort zone too much because I was thinking that it's just the beginning of the competition,neutral,fear,neutral,neutral,mild,moderate,0.43373683,0.19992621,0.36596096,113,False,True,False,False,Very Low
Maybe I should have like just shown it at first. My life motto is never give up,neutral,fear,neutral,neutral,moderate,moderate,0.30931845,0.21419019,0.45127788,79,False,True,True,False,Very Low
"So even though I'm the first girl to get eliminated, I",sadness,happiness,disappointment,neutral,moderate,neutral,0.33426464,0.28193992,0.3825088,54,False,False,False,False,Very Low
Won't give up. I'll stand up after this,neutral,anger,neutral,neutral,intense,moderate,0.459903,0.23584475,0.35888934,39,False,True,False,False,Low
"Yes, we're gossiping. She's beautiful, but she's fake. It cost zero dollar to be real",neutral,anger,neutral,disapproval,moderate,moderate,0.3576852,0.11145005,0.44884947,85,False,False,True,False,Very Low
