text,true_emotion,pred_emotion,true_sub_emotion,pred_sub_emotion,true_intensity,pred_intensity,emotion_confidence,sub_emotion_confidence,intensity_confidence,text_length,emotion_correct,sub_emotion_correct,intensity_correct,all_correct,confidence_level
it might look rude.,neutral,fear,neutral,annoyance,moderate,moderate,0.3132772,0.11362475,0.5119861,19,False,False,True,False,Very Low
I feel like you have the same issue as Cindy.,neutral,sadness,neutral,neutral,neutral,mild,0.29349938,0.18776226,0.4000264,45,False,True,False,False,Very Low
"You both have gorgeous, sweet faces.",neutral,happiness,neutral,admiration,mild,mild,0.67793775,0.16927505,0.49982482,36,False,False,True,False,Medium
I need some more fierceness.,happiness,happiness,desire,neutral,moderate,mild,0.4699116,0.22713609,0.3325302,28,True,False,False,False,Very Low
is not for,neutral,sadness,neutral,neutral,neutral,neutral,0.2951389,0.38585302,0.41086984,10,False,True,True,False,Very Low
"hot girl, not for beautiful thing.",neutral,surprise,neutral,neutral,mild,mild,0.19447026,0.2209267,0.5014966,34,False,True,True,False,Very Low
It's not,neutral,surprise,neutral,neutral,neutral,neutral,0.22124933,0.4717849,0.4593301,8,False,True,True,False,Low
because you cannot do it.,neutral,sadness,neutral,neutral,neutral,mild,0.29806137,0.25238416,0.37243885,25,False,True,False,False,Very Low
I feel so much better,neutral,happiness,neutral,admiration,moderate,mild,0.6493895,0.12607796,0.4650024,21,False,False,False,False,Low
and I want to continue this.,neutral,happiness,neutral,neutral,moderate,mild,0.61343235,0.16532674,0.4129564,28,False,True,False,False,Low
I want to continue,neutral,happiness,neutral,neutral,moderate,mild,0.5871094,0.254836,0.4103953,18,False,True,False,False,Low
running in this competition.,neutral,neutral,neutral,neutral,moderate,neutral,0.6077791,0.77846247,0.7900462,28,True,True,False,False,Very High
So I heard you're going to give it another go.,neutral,happiness,neutral,neutral,moderate,mild,0.48199743,0.45099247,0.49208346,46,False,True,False,False,Medium
I'm so proud of you.,neutral,happiness,neutral,admiration,moderate,mild,0.63130426,0.14216356,0.4514474,20,False,False,False,False,Low
Don't be sorry if you don't do it again.,neutral,fear,neutral,neutral,neutral,moderate,0.30437604,0.1922695,0.51049525,40,False,True,False,False,Very Low
Let's go. You've got three minutes.,neutral,neutral,neutral,neutral,moderate,neutral,0.56815135,0.7676168,0.7664493,35,True,True,False,False,High
"One, two, three, go.",neutral,neutral,neutral,neutral,mild,neutral,0.6871634,0.87106425,0.85548955,20,True,True,False,False,Very High
Energy is amazing.,happiness,happiness,excitement,admiration,moderate,mild,0.61995053,0.15773956,0.474192,18,True,False,False,False,Low
You look like you're jumping already,neutral,disgust,neutral,neutral,mild,mild,0.24055581,0.21560302,0.51828295,36,False,True,True,False,Very Low
because you're so tall and skinny.,neutral,neutral,neutral,neutral,mild,neutral,0.35619774,0.62171453,0.48279685,34,True,True,False,False,Medium
I feel my mind is clearer now.,neutral,happiness,neutral,neutral,moderate,mild,0.33054775,0.24767363,0.57112205,30,False,True,False,False,Low
"If I'm running for the competition still,",neutral,neutral,neutral,neutral,moderate,neutral,0.3852085,0.6039948,0.5760732,41,True,True,False,False,High
I would try my best,neutral,happiness,neutral,neutral,moderate,neutral,0.5031987,0.2746611,0.37161013,19,False,True,False,False,Low
and continue to run,neutral,neutral,neutral,neutral,moderate,neutral,0.5005774,0.6848682,0.7097356,19,True,True,False,False,High
for this competition.,neutral,neutral,neutral,neutral,moderate,neutral,0.598906,0.7468118,0.7807706,21,True,True,False,False,High
Time's up. Good job.,neutral,happiness,neutral,approval,mild,mild,0.69882685,0.117703564,0.5039003,20,False,False,True,False,Medium
"Welcome, ladies,",neutral,happiness,neutral,neutral,neutral,neutral,0.49053583,0.41205588,0.4550322,16,False,True,True,False,Medium
to your very first elimination.,neutral,neutral,neutral,neutral,moderate,neutral,0.56043464,0.8343428,0.7710786,31,True,True,False,False,Very High
To say this week has been eventful,neutral,happiness,neutral,neutral,neutral,mild,0.5049019,0.30895758,0.48190737,34,False,True,False,False,Low
would be an understatement.,neutral,sadness,neutral,neutral,neutral,mild,0.30703178,0.28949845,0.3676295,27,False,True,False,False,Very Low
who's moving on,neutral,neutral,neutral,neutral,mild,neutral,0.54231113,0.8057665,0.69385,15,True,True,False,False,High
"and who's moving out,",neutral,neutral,neutral,neutral,mild,neutral,0.46505055,0.79119384,0.6907992,21,True,True,False,False,High
"First up, the ever-radiant",neutral,neutral,neutral,neutral,mild,neutral,0.5693118,0.7798767,0.7254485,26,True,True,False,False,High
"model, actress, and Miss Universe",neutral,neutral,neutral,neutral,mild,neutral,0.5059499,0.7590425,0.6927834,33,True,True,False,False,High
"2015, Pia Wurtzbach.",neutral,neutral,neutral,neutral,mild,neutral,0.7009803,0.8751771,0.853921,20,True,True,False,False,Very High
before us was hand-picked from,neutral,neutral,neutral,neutral,mild,neutral,0.5726136,0.80512315,0.783374,30,True,True,False,False,Very High
all across Asia.,neutral,neutral,neutral,neutral,mild,neutral,0.6913978,0.85026085,0.8612969,16,True,True,False,False,Very High
You're here because we believe that each and,neutral,happiness,neutral,neutral,moderate,mild,0.55188453,0.36046708,0.46572164,44,False,True,False,False,Medium
every single one of you has a very good chance,neutral,happiness,neutral,neutral,moderate,mild,0.65933985,0.11847014,0.40512222,46,False,True,False,False,Low
of winning this.,neutral,happiness,neutral,neutral,moderate,mild,0.59338135,0.13336177,0.38666147,16,False,True,False,False,Very Low
"And on that note, let's get to your prizes.",neutral,neutral,neutral,neutral,moderate,neutral,0.46455434,0.62541384,0.6641612,43,True,True,False,False,High
The winner of Asia's Next Top Model,happiness,happiness,excitement,neutral,intense,mild,0.6629506,0.146562,0.5087666,35,True,False,False,False,Medium
will be driving home a brand-new,neutral,happiness,neutral,neutral,moderate,mild,0.38565803,0.4584009,0.47433367,32,False,True,False,False,Medium
Subaru Impreza.,neutral,neutral,neutral,neutral,moderate,neutral,0.7174378,0.8514764,0.8688829,15,True,True,False,False,Very High
She will feature in a fashion spread and rock,neutral,happiness,neutral,neutral,moderate,mild,0.53924084,0.354432,0.39859784,45,False,True,False,False,Low
the cover of Nylon Singapore.,neutral,neutral,neutral,neutral,moderate,neutral,0.7036611,0.856509,0.84875196,29,True,True,False,False,Very High
And she will head to Europe for a chance,neutral,happiness,neutral,neutral,moderate,neutral,0.44943023,0.3378504,0.42913073,40,False,True,False,False,Low
to be represented by one of the world's biggest,neutral,happiness,neutral,neutral,moderate,mild,0.5128723,0.42525867,0.43684673,47,False,True,False,False,Medium
"modeling agencies, Storm Model",neutral,neutral,neutral,neutral,moderate,neutral,0.71373713,0.8420907,0.85182714,30,True,True,False,False,Very High
"Management, joining the likes of Kate Moss",neutral,neutral,neutral,neutral,moderate,neutral,0.6234005,0.8111655,0.786561,42,True,True,False,False,Very High
and Cara Delevingne.,neutral,neutral,neutral,neutral,moderate,neutral,0.67412555,0.82296544,0.8284953,20,True,True,False,False,Very High
challenge scores to your photoshoot,neutral,happiness,neutral,neutral,neutral,mild,0.5432646,0.24851453,0.3955408,35,False,True,False,False,Low
scores in order to determine who stays,neutral,happiness,neutral,curiosity,neutral,mild,0.49965322,0.3619855,0.6082368,38,False,False,False,False,Medium
"Are you ready, ladies?",neutral,happiness,neutral,curiosity,mild,mild,0.5994033,0.63850516,0.74098897,22,False,False,True,False,High
"Can we have Alicia, please?",neutral,happiness,neutral,curiosity,neutral,mild,0.61284256,0.49686968,0.64995676,27,False,False,False,False,High
with so much energy,neutral,happiness,neutral,neutral,moderate,mild,0.3715666,0.5533007,0.43559828,19,False,True,False,False,Medium
that at times you seem,neutral,surprise,neutral,neutral,neutral,mild,0.3058675,0.36638826,0.43429905,22,False,True,False,False,Very Low
completely out of control.,neutral,sadness,neutral,neutral,moderate,moderate,0.3475618,0.1815329,0.35880738,26,False,True,True,False,Very Low
I love your look.,neutral,happiness,neutral,admiration,moderate,mild,0.6675318,0.15394303,0.46566445,17,False,False,False,False,Low
You have a masculinity about you,neutral,happiness,neutral,admiration,neutral,mild,0.6741209,0.18178225,0.60818326,32,False,False,False,False,Medium
which can be your strength,neutral,happiness,neutral,neutral,mild,mild,0.6354341,0.21139535,0.45253292,26,False,True,True,False,Low
Your face is just,neutral,surprise,neutral,neutral,neutral,neutral,0.2278516,0.59459746,0.4780143,17,False,True,True,False,Low
a bit dead. It's not really smiling.,neutral,sadness,neutral,neutral,moderate,moderate,0.3685457,0.16367821,0.37925294,36,False,True,True,False,Very Low
It's not really high fashion.,neutral,sadness,neutral,neutral,moderate,mild,0.2865521,0.30421838,0.39121023,29,False,True,False,False,Very Low
You let your nerves get the better of you.,neutral,anger,neutral,neutral,moderate,moderate,0.31823185,0.17773424,0.46291485,42,False,True,True,False,Very Low
I feel like this was a lucky,neutral,happiness,neutral,admiration,mild,mild,0.642834,0.13011765,0.49898106,28,False,False,True,False,Low
shot for you.,neutral,happiness,neutral,neutral,neutral,mild,0.5784757,0.19520016,0.36891812,13,False,True,False,False,Low
I love the shot from the head down.,neutral,happiness,neutral,admiration,moderate,mild,0.5842416,0.15922955,0.4534675,35,False,False,False,False,Low
almost dead. You're still so,neutral,sadness,neutral,neutral,moderate,neutral,0.27449828,0.34890878,0.35897487,28,False,True,False,False,Very Low
young and that's why you're not,neutral,sadness,neutral,neutral,neutral,neutral,0.2557125,0.37071976,0.38104382,31,False,True,True,False,Very Low
being able to translate other,neutral,happiness,neutral,neutral,neutral,neutral,0.38305318,0.6501877,0.54226524,29,False,True,True,False,High
"sweet, your safe zone. Heidi.",neutral,happiness,neutral,admiration,neutral,mild,0.6839125,0.14641851,0.50211746,29,False,False,False,False,Medium
"Looking at you right now, you look so sweet.",neutral,happiness,neutral,admiration,mild,mild,0.62886304,0.17410478,0.47916973,44,False,False,True,False,Low
And then I look at this one and you just have,neutral,surprise,neutral,neutral,mild,neutral,0.36071503,0.47745568,0.4520907,45,False,True,False,False,Low
so much emotion,neutral,sadness,neutral,annoyance,moderate,moderate,0.3831952,0.09213827,0.5246064,15,False,False,True,False,Very Low
"If you keep this up, you could be a dark horse in the",neutral,fear,neutral,neutral,moderate,moderate,0.288779,0.12984917,0.5736513,53,False,True,True,False,Very Low
competition. Thank you so much.,neutral,happiness,neutral,admiration,mild,mild,0.620668,0.14374687,0.4258971,31,False,False,True,False,Low
"Well done, Heidi. Next, can we have Clara, please?",neutral,happiness,neutral,neutral,mild,mild,0.7357217,0.1930401,0.5458809,50,False,True,True,False,Medium
"You're daddy's little girl,",neutral,happiness,neutral,neutral,neutral,neutral,0.3657127,0.60674477,0.5298839,27,False,True,True,False,High
aren't you?,neutral,surprise,neutral,curiosity,neutral,mild,0.40448692,0.5093237,0.80228627,11,False,False,False,False,High
everything you want. You're spoiled,neutral,happiness,neutral,neutral,moderate,mild,0.59941083,0.20130242,0.44366315,35,False,True,False,False,Low
but you're cheeky about it.,neutral,disgust,neutral,confusion,mild,mild,0.30412593,0.17644633,0.47200072,27,False,False,True,False,Very Low
And that kind of works in this picture.,neutral,neutral,neutral,neutral,mild,neutral,0.4102241,0.66897714,0.5596778,39,True,True,False,False,High
You're running away,neutral,fear,neutral,neutral,neutral,moderate,0.28060144,0.32311726,0.39005998,19,False,True,False,False,Very Low
but you're looking back.,neutral,neutral,neutral,neutral,mild,neutral,0.40378135,0.716764,0.683255,24,True,True,False,False,High
You're kind of acting coy but you're leading us on.,neutral,disgust,neutral,neutral,mild,mild,0.28151828,0.1941657,0.42919663,51,False,True,True,False,Very Low
I really like it.,neutral,happiness,neutral,admiration,moderate,mild,0.6796998,0.14817542,0.48125225,17,False,False,False,False,Medium
It's very unexpected from the brief,surprise,surprise,surprise,confusion,mild,mild,0.42099956,0.10448455,0.47728008,35,True,False,True,False,Very Low
and I like the unexpected. Dorothy.,surprise,happiness,admiration,admiration,mild,mild,0.6960935,0.1266851,0.52375865,35,False,True,True,False,Medium
You're also another sweet,neutral,happiness,neutral,admiration,mild,mild,0.693745,0.15331161,0.53016084,25,False,False,True,False,Medium
face. We need a little bit more attitude,neutral,happiness,neutral,neutral,mild,neutral,0.3984401,0.4399114,0.38232172,40,False,True,False,False,Low
from you. We need fierce.,happiness,happiness,desire,neutral,moderate,moderate,0.5186184,0.136755,0.33344522,25,True,False,True,False,Very Low
I feel like I've seen this post,neutral,surprise,neutral,neutral,mild,mild,0.5017064,0.3521968,0.48331442,31,False,True,True,False,Medium
You have a gorgeous face and this,neutral,happiness,neutral,admiration,moderate,mild,0.68951446,0.17936137,0.555823,33,False,False,False,False,Medium
photo doesn't do,neutral,disgust,neutral,neutral,mild,mild,0.29377556,0.27994016,0.39781284,16,False,True,True,False,Very Low
justice. Jenica.,neutral,happiness,neutral,neutral,mild,neutral,0.5101806,0.44024011,0.41863197,16,False,True,False,False,Medium
It's not my favorite photo.,neutral,sadness,neutral,neutral,mild,moderate,0.3746126,0.19301544,0.34527698,27,False,True,False,False,Very Low
Photographing you was like,neutral,surprise,neutral,neutral,neutral,neutral,0.37251392,0.5854923,0.5306391,26,False,True,True,False,High
me trying to give you a high five,neutral,happiness,neutral,neutral,mild,mild,0.7028631,0.10966214,0.47818935,33,False,True,True,False,Low
but then it turns really awkward and we miss.,neutral,sadness,neutral,annoyance,mild,moderate,0.4677605,0.10839169,0.4836806,45,False,False,False,False,Very Low
"We have to work together, alright?",neutral,happiness,neutral,neutral,moderate,neutral,0.4354254,0.45681068,0.5167422,34,False,True,False,False,Medium
"Thank you. Can we have Leila, please?",neutral,happiness,neutral,neutral,mild,mild,0.72857505,0.14810571,0.5397822,37,False,True,True,False,Medium
"photo, it's stunning",neutral,happiness,neutral,admiration,moderate,mild,0.5526098,0.15449037,0.5074233,20,False,False,False,False,Low
was very arduous.,neutral,sadness,neutral,annoyance,mild,moderate,0.46621177,0.120750435,0.47099438,17,False,False,False,False,Very Low
I just want to shake you right now,neutral,fear,neutral,optimism,moderate,moderate,0.2581628,0.09050275,0.4926697,34,False,False,True,False,Very Low
because I don't think you know how good you are.,neutral,surprise,neutral,neutral,moderate,mild,0.4152914,0.2142422,0.5942363,48,False,True,False,False,Low
critic is yourself.,neutral,disgust,neutral,neutral,mild,neutral,0.24457824,0.45147136,0.44097582,19,False,True,False,False,Low
standing in your way.,neutral,disgust,neutral,neutral,mild,neutral,0.23558907,0.5801952,0.52391917,21,False,True,False,False,Medium
"Thank you,",neutral,happiness,neutral,admiration,mild,mild,0.6592377,0.1319236,0.4702704,10,False,False,True,False,Low
I love your face. I can imagine,neutral,happiness,neutral,admiration,moderate,mild,0.6621002,0.15465441,0.47125888,31,False,False,False,False,Low
doing lots and lots of beauty commercials,neutral,happiness,neutral,neutral,moderate,mild,0.4965149,0.4321975,0.47061864,41,False,True,False,False,Medium
with you but I hate that,neutral,sadness,neutral,disapproval,moderate,moderate,0.47668877,0.11250101,0.47541735,24,False,False,True,False,Very Low
photo. It looks like as if,neutral,surprise,neutral,neutral,moderate,neutral,0.32268515,0.54679084,0.5304198,26,False,True,False,False,Medium
"you see like an ex-boyfriend and you're going,",neutral,surprise,neutral,neutral,mild,mild,0.24415508,0.42405453,0.44940677,46,False,True,True,False,Very Low
I would have to disagree.,neutral,sadness,neutral,neutral,mild,neutral,0.32334447,0.33859262,0.3749492,25,False,True,False,False,Very Low
I love this photo.,neutral,happiness,neutral,admiration,moderate,mild,0.6519843,0.14398523,0.46689737,18,False,False,False,False,Low
She looks long so,neutral,surprise,neutral,neutral,neutral,neutral,0.31614625,0.60200083,0.5311127,17,False,True,True,False,Medium
"for me, I like it.",neutral,happiness,neutral,admiration,mild,mild,0.67935073,0.14292236,0.5007963,18,False,False,True,False,Medium
The duck face,neutral,neutral,neutral,neutral,mild,neutral,0.6957067,0.8607683,0.85689884,13,True,True,False,False,Very High
I feel you have so much,neutral,surprise,neutral,neutral,moderate,mild,0.3796025,0.1999373,0.65623426,23,False,True,False,False,Low
potential. I see you as,neutral,happiness,neutral,neutral,moderate,mild,0.6266973,0.20609072,0.5550068,23,False,True,False,False,Medium
"the quirky, awkward,",neutral,surprise,neutral,neutral,mild,mild,0.25378028,0.31777164,0.47493258,20,False,True,True,False,Very Low
weird model but that,neutral,surprise,neutral,neutral,mild,mild,0.38154066,0.38597384,0.45033577,20,False,True,True,False,Low
could work for you.,neutral,happiness,neutral,neutral,moderate,mild,0.5848287,0.27044633,0.42633694,19,False,True,False,False,Low
But you definitely need to be aware.,neutral,neutral,neutral,neutral,mild,neutral,0.33226088,0.64137065,0.52217025,36,True,True,False,False,High
"When I first saw you,",neutral,surprise,neutral,neutral,mild,mild,0.42847547,0.5017439,0.43739977,21,False,True,True,False,Medium
you stood out to me.,neutral,surprise,neutral,neutral,mild,mild,0.3975633,0.15995072,0.55014336,20,False,True,True,False,Very Low
And then your catwalk was amazing,happiness,happiness,admiration,admiration,moderate,mild,0.6410865,0.16507502,0.48339185,33,True,True,False,False,Low
and so I had crazy,neutral,sadness,neutral,annoyance,neutral,moderate,0.44184408,0.14351384,0.50145876,18,False,False,False,False,Very Low
it was really disappointing.,neutral,sadness,neutral,annoyance,intense,moderate,0.48767,0.092239566,0.4545726,28,False,False,False,False,Very Low
Your hands were really out of control.,neutral,sadness,neutral,disapproval,moderate,moderate,0.3403415,0.17766602,0.44873628,38,False,False,True,False,Very Low
It's hard to get a good,neutral,sadness,neutral,neutral,neutral,moderate,0.3851947,0.18664254,0.4061442,23,False,True,False,False,Very Low
shot of your face. I knew I could have done,neutral,happiness,neutral,neutral,neutral,mild,0.29604867,0.4641937,0.443567,43,False,True,False,False,Low
better. I knew I could have,neutral,happiness,neutral,neutral,neutral,mild,0.5232789,0.2745981,0.5273046,27,False,True,False,False,Medium
jumped better.,neutral,happiness,neutral,admiration,neutral,mild,0.6771698,0.12908074,0.5143641,14,False,False,False,False,Medium
You cannot make one little,neutral,disgust,neutral,neutral,moderate,mild,0.2543266,0.34465083,0.4160524,26,False,True,False,False,Very Low
mistake make you crash,neutral,fear,neutral,annoyance,moderate,moderate,0.2898522,0.12783645,0.5059615,22,False,False,True,False,Very Low
down to the very bottom on the first,neutral,neutral,neutral,neutral,moderate,neutral,0.5728226,0.8268218,0.8112514,36,True,True,False,False,Very High
I want to say apologize,neutral,sadness,neutral,annoyance,mild,moderate,0.5004127,0.097067975,0.43342423,23,False,False,False,False,Very Low
about the shoot yesterday.,neutral,neutral,neutral,neutral,mild,neutral,0.698938,0.8594441,0.85635036,26,True,True,False,False,Very High
I really,neutral,neutral,neutral,neutral,mild,neutral,0.5110211,0.745012,0.7170079,8,True,True,False,False,High
nervous so I want,fear,fear,nervousness,neutral,mild,moderate,0.24872318,0.21096654,0.41250604,17,True,False,False,False,Very Low
to say sorry for that.,neutral,sadness,neutral,annoyance,mild,moderate,0.4746336,0.09056831,0.4215385,22,False,False,False,False,Very Low
I forgive you.,neutral,happiness,neutral,admiration,neutral,mild,0.42690143,0.113271214,0.40495676,14,False,False,False,False,Very Low
intentions were good.,neutral,happiness,neutral,neutral,neutral,mild,0.66150194,0.19288734,0.48919824,21,False,True,False,False,Medium
Do you know what resting,neutral,happiness,neutral,curiosity,mild,mild,0.43001786,0.77257025,0.8218433,24,False,False,True,False,High
bitch face is?,neutral,surprise,neutral,confusion,mild,mild,0.31144214,0.32849607,0.65955275,14,False,False,True,False,Low
the most amazing resting bitch face,happiness,happiness,amusement,admiration,moderate,mild,0.63634735,0.15546629,0.523193,35,True,False,False,False,Medium
I've ever seen. And that translated,neutral,neutral,neutral,neutral,moderate,neutral,0.29887354,0.5029215,0.5592442,35,True,True,False,False,Medium
amazingly well into this photograph.,happiness,happiness,admiration,admiration,moderate,mild,0.61106956,0.17287046,0.5643136,36,True,True,False,False,Medium
"you're better at photo shoots, right?",neutral,happiness,neutral,curiosity,mild,mild,0.52432126,0.3039205,0.74266565,37,False,False,True,False,High
Yes. You did pretty,neutral,happiness,neutral,neutral,mild,mild,0.31433985,0.52080506,0.44598565,19,False,True,True,False,Low
"good on your catwalk, so you've got to nail",neutral,happiness,neutral,neutral,mild,mild,0.5823523,0.21606122,0.39686257,43,False,True,True,False,Low
this. I hope so.,neutral,happiness,neutral,neutral,mild,mild,0.569943,0.20789312,0.41151989,16,False,True,True,False,Low
"Okay, well let's see if you did.",neutral,happiness,neutral,neutral,neutral,mild,0.33606523,0.44934937,0.5598967,32,False,True,False,False,Medium
Wow,surprise,happiness,surprise,admiration,moderate,mild,0.573074,0.14007075,0.59417933,3,False,False,False,False,Medium
"Okay, so I'm about to bring you down from that high horse you are standing on because you are the most challenging to work with",neutral,happiness,neutral,neutral,intense,mild,0.17069958,0.27544793,0.43048936,127,False,True,False,False,Very Low
"Oh, no",neutral,surprise,neutral,neutral,neutral,neutral,0.26478943,0.4967412,0.5320938,6,False,True,True,False,Low
I was giving you direction after direction and Joel had to actually come in and physically move your head,neutral,happiness,neutral,neutral,moderate,neutral,0.33533356,0.49714607,0.36794293,105,False,True,False,False,Low
You kicked your sister's ass in this shit,neutral,sadness,neutral,disapproval,intense,moderate,0.2949436,0.18099456,0.5000815,41,False,False,False,False,Very Low
This is one of my favorite shots. I'm looking at your face. You're working the outfit. You're playing with it,neutral,happiness,neutral,neutral,intense,mild,0.31026083,0.31414345,0.49946478,109,False,True,False,False,Very Low
It was a joy to watch you work. You nailed it for me. This is a whole,neutral,happiness,neutral,admiration,moderate,mild,0.6209734,0.14684272,0.46583596,69,False,False,False,False,Low
"New blank slate for both of you, whatever expectations you've had wipe that all clean and start proving yourself",neutral,fear,neutral,neutral,moderate,moderate,0.20740886,0.4025004,0.37226832,112,False,True,True,False,Very Low
"Again, so thank you, Veronica. Thank you. Thank you guys",neutral,happiness,neutral,admiration,intense,mild,0.60982245,0.14134803,0.44830027,56,False,False,False,False,Low
Who'll be going home?,neutral,happiness,neutral,curiosity,moderate,mild,0.51621616,0.76088554,0.82008415,21,False,False,False,False,High
14 beautiful girls stand before me,neutral,happiness,neutral,neutral,neutral,neutral,0.49697205,0.4528676,0.45404562,34,False,True,True,False,Medium
But I only have 13 photos in my hands,neutral,neutral,neutral,neutral,mild,neutral,0.5362601,0.8328157,0.7407492,37,True,True,False,False,High
These photos represent the girls who are still in the running towards becoming Asia's Next Top Model,happiness,happiness,excitement,neutral,moderate,mild,0.6534732,0.23273245,0.5118018,100,True,False,False,False,Medium
"Congratulations, Clara. Why are you crying?",sadness,surprise,surprise,confusion,mild,mild,0.2552721,0.15681052,0.50800365,43,False,False,True,False,Very Low
I'm looking for a supermodel. No more spoiled princess from here on out. Do you hear me?,neutral,happiness,neutral,neutral,moderate,mild,0.4565364,0.31097907,0.34696788,88,False,True,False,False,Very Low
"Congratulations, you're still in the running towards becoming Asia's Next Top Model",happiness,happiness,approval,admiration,moderate,mild,0.6909063,0.124635,0.5197935,83,True,False,False,False,Medium
It turns out you're the twin to beat this week interesting congratulations,neutral,happiness,neutral,admiration,moderate,mild,0.725603,0.1325227,0.5509699,74,False,False,False,False,Medium
Congratulations,neutral,happiness,neutral,neutral,mild,mild,0.57681125,0.124762006,0.5188579,15,False,True,True,False,Low
Congratulations go join your sis,neutral,happiness,neutral,neutral,mild,mild,0.6808088,0.120625444,0.43601066,32,False,True,True,False,Low
Your biggest challenge is going to be yourself. Thank you Heidi. Congratulation,neutral,happiness,neutral,admiration,mild,mild,0.66766053,0.11446981,0.4732046,79,False,False,True,False,Low
Smile,neutral,happiness,neutral,neutral,neutral,mild,0.48433417,0.33189255,0.4811038,5,False,True,False,False,Low
"Congratulations, you're still in the running towards becoming Asia's Next Top Model, Jenica",happiness,happiness,approval,admiration,moderate,mild,0.69460386,0.1257032,0.5219774,91,True,False,False,False,Medium
Who's that I like that sass congratulations,neutral,surprise,neutral,confusion,mild,mild,0.29381084,0.2705485,0.5398023,43,False,False,True,False,Very Low
Cindy I need a little bit more emotion from you. Thank you so much,neutral,happiness,neutral,approval,mild,mild,0.6865761,0.121150136,0.4478846,66,False,False,True,False,Low
Alicia I look at you and I see strength confidence and fears. You need to soften that find that balance,fear,happiness,admiration,neutral,moderate,mild,0.54660827,0.28851214,0.45792025,103,False,False,False,False,Low
You had a tough time this week,neutral,sadness,neutral,disapproval,neutral,moderate,0.46893188,0.12616733,0.48553276,30,False,False,False,False,Very Low
I just want to apologize for not being professional and the emotion is really overwhelming for me,neutral,sadness,neutral,annoyance,intense,moderate,0.45804498,0.08936812,0.4481728,97,False,False,False,False,Very Low
But you're still here,neutral,neutral,neutral,neutral,mild,neutral,0.6106901,0.86289996,0.83546305,21,True,True,False,False,Very High
And you're gonna fight because girl you're still in the running towards becoming Asia's Next Top Model,happiness,happiness,optimism,neutral,moderate,moderate,0.493794,0.13714895,0.44378528,102,True,False,True,False,Very Low
Pack your bags and leave,neutral,neutral,neutral,neutral,moderate,neutral,0.5600756,0.8155844,0.78731674,24,True,True,False,False,Very High
It was a struggle to get a good photo out of you and the best photo that we did was still not on,neutral,sadness,neutral,disapproval,moderate,moderate,0.42721963,0.12605175,0.5228543,96,False,False,True,False,Very Low
Par with what we're looking for at this point,neutral,neutral,neutral,neutral,mild,neutral,0.34291422,0.63495106,0.45450127,45,True,True,False,False,Medium
So who stays and who's gonna be going home?,neutral,happiness,neutral,curiosity,moderate,mild,0.43842903,0.67100346,0.7872107,43,False,False,False,False,High
It's time to find out,neutral,happiness,neutral,neutral,moderate,mild,0.32030413,0.4655107,0.5581785,21,False,True,False,False,Medium
Oh,neutral,surprise,neutral,neutral,mild,mild,0.43944302,0.41135287,0.52975076,2,False,True,True,False,Medium
I'm really disappointed myself because I wanted to do this for my mom. I,neutral,sadness,neutral,annoyance,intense,moderate,0.3928817,0.076462545,0.44840044,72,False,False,False,False,Very Low
Really wanted to be the first Filipina to win this,neutral,happiness,neutral,optimism,intense,moderate,0.5699091,0.118292145,0.42659456,50,False,False,False,False,Very Low
Maybe I stayed in my comfort zone too much because I was thinking that it's just the beginning of the competition,neutral,surprise,neutral,neutral,mild,mild,0.21077551,0.19392686,0.40783322,113,False,True,True,False,Very Low
Maybe I should have like just shown it at first. My life motto is never give up,neutral,happiness,neutral,neutral,moderate,mild,0.34171772,0.292166,0.40430003,79,False,True,False,False,Very Low
"So even though I'm the first girl to get eliminated, I",sadness,sadness,disappointment,neutral,moderate,moderate,0.21724667,0.28544807,0.42564517,54,True,False,True,False,Very Low
Won't give up. I'll stand up after this,neutral,happiness,neutral,neutral,intense,neutral,0.4727996,0.29214492,0.37044656,39,False,True,False,False,Low
Next time on Asia's Next Top Model,happiness,neutral,neutral,neutral,neutral,neutral,0.37513193,0.5833717,0.56652224,34,False,True,True,False,High
"Yes, we're gossiping. She's beautiful, but she's fake. It cost zero dollar to be real",neutral,disgust,neutral,neutral,moderate,mild,0.227007,0.25010645,0.41232368,85,False,True,False,False,Very Low
