text,true_emotion,pred_emotion,true_sub_emotion,pred_sub_emotion,true_intensity,pred_intensity,emotion_confidence,sub_emotion_confidence,intensity_confidence,text_length,emotion_correct,sub_emotion_correct,intensity_correct,all_correct,confidence_level
"three, go.",neutral,neutral,neutral,neutral,mild,neutral,0.5834911,0.86187476,0.84741616,10,True,True,False,False,Very High
You tell me when I,neutral,surprise,neutral,curiosity,mild,mild,0.4679627,0.46405742,0.60867244,18,False,False,True,False,High
go. You tell me.,neutral,neutral,neutral,neutral,mild,neutral,0.50236726,0.79606605,0.7639329,16,True,True,False,False,Very High
It got a bit tense when two were shooting.,neutral,disgust,neutral,disapproval,moderate,moderate,0.2590478,0.19341454,0.45265785,42,False,False,True,False,Very Low
are a bit too firm over and over,neutral,disgust,neutral,disapproval,mild,moderate,0.3245683,0.22614251,0.47371158,32,False,False,False,False,Low
"again with someone,",neutral,neutral,neutral,neutral,mild,neutral,0.4805888,0.82896626,0.8021079,19,True,True,False,False,Very High
it might look rude.,neutral,disgust,neutral,disapproval,moderate,moderate,0.28622586,0.20106375,0.51932025,19,False,False,True,False,Very Low
I feel like you have the same issue as Cindy.,neutral,disgust,neutral,disapproval,neutral,moderate,0.31978902,0.18916291,0.4129386,45,False,False,False,False,Very Low
"You both have gorgeous, sweet faces.",neutral,happiness,neutral,admiration,mild,mild,0.70284426,0.13663904,0.4830751,36,False,False,True,False,Medium
I need some more fierceness.,happiness,happiness,desire,neutral,moderate,moderate,0.3603099,0.109458186,0.42926177,28,True,False,True,False,Very Low
"hot girl, not for beautiful thing.",neutral,disgust,neutral,disapproval,mild,moderate,0.33257824,0.20146346,0.51481545,34,False,False,False,False,Low
It's not,neutral,disgust,neutral,neutral,neutral,neutral,0.23058209,0.59106565,0.5745335,8,False,True,True,False,Medium
because you cannot do it.,neutral,disgust,neutral,disapproval,neutral,moderate,0.34105682,0.20579153,0.40222862,25,False,False,False,False,Very Low
I feel so much better,neutral,happiness,neutral,admiration,moderate,mild,0.6433479,0.107073136,0.4065772,21,False,False,False,False,Low
and I want to continue this.,neutral,happiness,neutral,neutral,moderate,mild,0.55872035,0.1409185,0.3741838,28,False,True,False,False,Low
I want to continue,neutral,happiness,neutral,neutral,moderate,mild,0.5257886,0.19510384,0.36532566,18,False,True,False,False,Low
running in this competition.,neutral,neutral,neutral,neutral,moderate,neutral,0.56926566,0.8185957,0.78924227,28,True,True,False,False,Very High
So I heard you're going to give it another go.,neutral,surprise,neutral,neutral,moderate,mild,0.45559925,0.35318598,0.52543944,46,False,True,False,False,Medium
I'm so proud of you.,neutral,happiness,neutral,admiration,moderate,mild,0.6530276,0.1135406,0.3927743,20,False,False,False,False,Low
Don't be sorry if you don't do it again.,neutral,sadness,neutral,neutral,neutral,moderate,0.24495928,0.1815182,0.40457702,40,False,True,False,False,Very Low
Let's go. You've got three minutes.,neutral,neutral,neutral,neutral,moderate,neutral,0.59274644,0.81234986,0.81435364,35,True,True,False,False,Very High
"One, two, three, go.",neutral,neutral,neutral,neutral,mild,neutral,0.5215755,0.8341835,0.773378,20,True,True,False,False,Very High
Energy is amazing.,happiness,happiness,excitement,admiration,moderate,mild,0.70085675,0.12829551,0.48394826,18,True,False,False,False,Medium
"You don't have to do much, girl.",neutral,disgust,neutral,neutral,neutral,neutral,0.24396844,0.39196637,0.35559803,32,False,True,True,False,Very Low
You look like you're jumping already,neutral,disgust,neutral,disapproval,mild,mild,0.27928132,0.18512478,0.3867331,36,False,False,True,False,Very Low
because you're so tall and skinny.,neutral,neutral,neutral,neutral,mild,neutral,0.28489515,0.5574134,0.46207717,34,True,True,False,False,Medium
I feel my mind is clearer now.,neutral,surprise,neutral,neutral,moderate,mild,0.41190618,0.26213878,0.45397303,30,False,True,False,False,Low
"If I'm running for the competition still,",neutral,neutral,neutral,neutral,moderate,neutral,0.36777002,0.63909894,0.5422537,41,True,True,False,False,High
I would try my best,neutral,happiness,neutral,neutral,moderate,moderate,0.42397082,0.26805642,0.33527446,19,False,True,True,False,Low
and continue to run,neutral,neutral,neutral,neutral,moderate,neutral,0.5200997,0.8037457,0.7460288,19,True,True,False,False,Very High
for this competition.,neutral,neutral,neutral,neutral,moderate,neutral,0.5345112,0.7558446,0.7342642,21,True,True,False,False,High
Time's up. Good job.,neutral,happiness,neutral,neutral,mild,mild,0.57369643,0.15326892,0.36444297,20,False,True,True,False,Low
to your very first elimination.,neutral,disgust,neutral,neutral,moderate,neutral,0.21440376,0.6210843,0.5305809,31,False,True,False,False,Medium
To say this week has been eventful,neutral,happiness,neutral,neutral,neutral,mild,0.3906942,0.39767483,0.36983415,34,False,True,False,False,Low
would be an understatement.,neutral,disgust,neutral,neutral,neutral,mild,0.30054754,0.21462926,0.35106322,27,False,True,False,False,Very Low
who's moving on,neutral,neutral,neutral,neutral,mild,neutral,0.3077764,0.6434325,0.56465024,15,True,True,False,False,High
"and who's moving out,",neutral,disgust,neutral,neutral,mild,neutral,0.20903559,0.60997254,0.5099216,21,False,True,False,False,Medium
"First up, the ever-radiant",neutral,surprise,neutral,neutral,mild,neutral,0.28946558,0.629479,0.52560216,26,False,True,False,False,High
"model, actress, and Miss Universe",neutral,neutral,neutral,neutral,mild,neutral,0.6037576,0.82299984,0.79543746,33,True,True,False,False,Very High
"2015, Pia Wurtzbach.",neutral,neutral,neutral,neutral,mild,neutral,0.59288144,0.85530853,0.84453815,20,True,True,False,False,Very High
"And let's not forget your model mentor,",neutral,happiness,neutral,neutral,neutral,mild,0.5191374,0.23651733,0.42146337,39,False,True,False,False,Low
before us was hand-picked from,neutral,neutral,neutral,neutral,mild,neutral,0.5290449,0.8396826,0.78388953,30,True,True,False,False,Very High
all across Asia.,neutral,neutral,neutral,neutral,mild,neutral,0.6206881,0.85083216,0.82152456,16,True,True,False,False,Very High
You're here because we believe that each and,neutral,neutral,neutral,neutral,moderate,neutral,0.38327911,0.58650625,0.5588729,44,True,True,False,False,High
every single one of you has a very good chance,neutral,happiness,neutral,neutral,moderate,mild,0.5812109,0.11867361,0.35084087,46,False,True,False,False,Low
of winning this.,neutral,happiness,neutral,neutral,moderate,mild,0.477383,0.26545048,0.36909306,16,False,True,False,False,Low
"And on that note, let's get to your prizes.",neutral,neutral,neutral,neutral,moderate,neutral,0.33664685,0.47581944,0.44210747,43,True,True,False,False,Medium
The winner of Asia's Next Top Model,happiness,happiness,excitement,neutral,intense,mild,0.55182564,0.18489178,0.4825514,35,True,False,False,False,Medium
will be driving home a brand-new,neutral,happiness,neutral,neutral,moderate,mild,0.43103564,0.32242766,0.4288365,32,False,True,False,False,Medium
Subaru Impreza.,neutral,neutral,neutral,neutral,moderate,neutral,0.6156384,0.8536303,0.8529559,15,True,True,False,False,Very High
She will feature in a fashion spread and rock,neutral,neutral,neutral,neutral,moderate,neutral,0.4852683,0.73081553,0.65960425,45,True,True,False,False,High
the cover of Nylon Singapore.,neutral,neutral,neutral,neutral,moderate,neutral,0.6105516,0.8603547,0.84679484,29,True,True,False,False,Very High
And she will head to Europe for a chance,neutral,neutral,neutral,neutral,moderate,neutral,0.49188906,0.6970528,0.71901053,40,True,True,False,False,High
to be represented by one of the world's biggest,neutral,neutral,neutral,neutral,moderate,neutral,0.32833087,0.54766935,0.46470848,47,True,True,False,False,Medium
"modeling agencies, Storm Model",neutral,neutral,neutral,neutral,moderate,neutral,0.52742434,0.79608023,0.7569911,30,True,True,False,False,Very High
"Management, joining the likes of Kate Moss",neutral,neutral,neutral,neutral,moderate,neutral,0.6277774,0.84145796,0.82606125,42,True,True,False,False,Very High
and Cara Delevingne.,neutral,neutral,neutral,neutral,moderate,neutral,0.6543016,0.83425397,0.8346085,20,True,True,False,False,Very High
"Are you ready, ladies?",neutral,happiness,neutral,curiosity,mild,mild,0.44499487,0.68134123,0.71134114,22,False,False,True,False,High
"Can we have Alicia, please?",neutral,happiness,neutral,curiosity,neutral,mild,0.41003326,0.6016881,0.6791466,27,False,False,False,False,High
with so much energy,neutral,happiness,neutral,neutral,moderate,mild,0.4591666,0.21643172,0.47604218,19,False,True,False,False,Low
that at times you seem,neutral,disgust,neutral,disapproval,neutral,moderate,0.30187255,0.18866493,0.38813177,22,False,False,False,False,Very Low
completely out of control.,neutral,disgust,neutral,disapproval,moderate,moderate,0.33162028,0.22277237,0.44602662,26,False,False,True,False,Very Low
I love your look.,neutral,happiness,neutral,admiration,moderate,mild,0.6960598,0.13578385,0.44055408,17,False,False,False,False,Medium
You have a masculinity about you,neutral,happiness,neutral,neutral,neutral,mild,0.6627372,0.11524107,0.5566552,32,False,True,False,False,Medium
which can be your strength,neutral,happiness,neutral,neutral,mild,mild,0.5952693,0.1428088,0.47661012,26,False,True,True,False,Medium
Your face is just,neutral,surprise,neutral,neutral,neutral,neutral,0.3963351,0.5327544,0.4877315,17,False,True,True,False,Medium
a bit dead. It's not really smiling.,neutral,disgust,neutral,disapproval,moderate,moderate,0.34069747,0.18548335,0.36355934,36,False,False,True,False,Very Low
It's not really high fashion.,neutral,disgust,neutral,neutral,moderate,mild,0.29815874,0.31802022,0.39392725,29,False,True,False,False,Very Low
You let your nerves get the better of you.,neutral,anger,neutral,disapproval,moderate,moderate,0.27850664,0.22094399,0.5307958,42,False,False,True,False,Low
I feel like this was a lucky,neutral,happiness,neutral,admiration,mild,mild,0.6211894,0.10632195,0.39094672,28,False,False,True,False,Low
I love the shot from the head down.,neutral,happiness,neutral,admiration,moderate,moderate,0.64346904,0.13257413,0.38781065,35,False,False,True,False,Low
Your eyes are,neutral,surprise,neutral,neutral,neutral,neutral,0.30482435,0.68458277,0.6181091,13,False,True,True,False,High
almost dead. You're still so,neutral,disgust,neutral,disapproval,moderate,moderate,0.31056207,0.18179157,0.35779896,28,False,False,True,False,Very Low
young and that's why you're not,neutral,disgust,neutral,neutral,neutral,mild,0.29345596,0.36692196,0.3566771,31,False,True,False,False,Very Low
emotions other than your typical,neutral,surprise,neutral,neutral,neutral,neutral,0.2885743,0.55913216,0.52081025,32,False,True,True,False,Medium
"sweet, your safe zone. Heidi.",neutral,happiness,neutral,neutral,neutral,mild,0.47229004,0.27368325,0.3380091,29,False,True,False,False,Low
"Looking at you right now, you look so sweet.",neutral,happiness,neutral,admiration,mild,mild,0.6849989,0.1336666,0.44178656,44,False,False,True,False,Medium
And then I look at this one and you just have,neutral,surprise,neutral,neutral,mild,mild,0.35507822,0.47086236,0.4490229,45,False,True,True,False,Medium
so much emotion,neutral,disgust,neutral,neutral,moderate,moderate,0.21158336,0.14404556,0.47551253,15,False,True,True,False,Very Low
"If you keep this up, you could be a dark horse in the",neutral,fear,neutral,disapproval,moderate,moderate,0.25462615,0.15813714,0.5535141,53,False,False,True,False,Very Low
competition. Thank you so much.,neutral,happiness,neutral,admiration,mild,mild,0.65861326,0.12132177,0.41846138,31,False,False,True,False,Medium
"Well done, Heidi. Next, can we have Clara, please?",neutral,happiness,neutral,neutral,mild,mild,0.56629187,0.18882011,0.42707586,50,False,True,True,False,Low
aren't you?,neutral,surprise,neutral,curiosity,neutral,mild,0.43711793,0.6747082,0.7775966,11,False,False,False,False,High
everything you want. You're spoiled,neutral,fear,neutral,neutral,moderate,moderate,0.21727952,0.18724811,0.4632199,35,False,True,True,False,Very Low
but you're cheeky about it.,neutral,disgust,neutral,disapproval,mild,moderate,0.32320407,0.23758106,0.5493569,27,False,False,False,False,Low
And that kind of works in this picture.,neutral,happiness,neutral,neutral,mild,mild,0.49673215,0.24126855,0.46855325,39,False,True,True,False,Medium
You're running away,neutral,disgust,neutral,disapproval,neutral,moderate,0.27063724,0.2091769,0.50410706,19,False,False,False,False,Very Low
but you're looking back.,neutral,surprise,neutral,neutral,mild,neutral,0.25193158,0.6255205,0.5751915,24,False,True,False,False,High
You're kind of acting coy but you're leading us on.,neutral,disgust,neutral,disapproval,mild,moderate,0.36136878,0.21918643,0.5254213,51,False,False,False,False,Low
I really like it.,neutral,happiness,neutral,admiration,moderate,mild,0.66687036,0.12800467,0.42076313,17,False,False,False,False,Medium
It's very unexpected from the brief,surprise,surprise,surprise,confusion,mild,mild,0.3474452,0.18771318,0.48400304,35,True,False,True,False,Very Low
and I like the unexpected. Dorothy.,surprise,happiness,admiration,admiration,mild,mild,0.61375487,0.11030921,0.48862463,35,False,True,True,False,Medium
You're also another sweet,neutral,happiness,neutral,admiration,mild,mild,0.66882795,0.114719,0.48212308,25,False,False,True,False,Medium
face. We need a little bit more attitude,neutral,happiness,neutral,neutral,mild,mild,0.31488106,0.22565472,0.4759749,40,False,True,True,False,Very Low
from you. We need fierce.,happiness,happiness,desire,neutral,moderate,mild,0.52267015,0.13072395,0.36535993,25,True,False,False,False,Very Low
I feel like I've seen this post,neutral,surprise,neutral,neutral,mild,mild,0.2835283,0.16630095,0.45566082,31,False,True,True,False,Very Low
You have a gorgeous face and this,neutral,happiness,neutral,admiration,moderate,mild,0.6979242,0.13168673,0.49867445,33,False,False,False,False,Medium
photo doesn't do,neutral,disgust,neutral,neutral,mild,mild,0.3057532,0.25305045,0.37342143,16,False,True,True,False,Very Low
justice. Jenica.,neutral,neutral,neutral,neutral,mild,neutral,0.49079883,0.6350209,0.6183927,16,True,True,False,False,High
It's not my favorite photo.,neutral,disgust,neutral,neutral,mild,mild,0.34598514,0.17156994,0.39196378,27,False,True,True,False,Very Low
Photographing you was like,neutral,surprise,neutral,neutral,neutral,mild,0.4060889,0.36812845,0.48304868,26,False,True,False,False,Medium
me trying to give you a high five,neutral,happiness,neutral,neutral,mild,mild,0.55963993,0.12075672,0.46435967,33,False,True,True,False,Low
but then it turns really awkward and we miss.,neutral,disgust,neutral,disapproval,mild,moderate,0.2723501,0.19792183,0.50200844,45,False,False,False,False,Very Low
"We have to work together, alright?",neutral,happiness,neutral,neutral,moderate,mild,0.44700718,0.2926381,0.35576692,34,False,True,False,False,Low
"Thank you. Can we have Leila, please?",neutral,happiness,neutral,neutral,mild,mild,0.5025033,0.29030704,0.44241053,37,False,True,True,False,Medium
"photo, it's stunning",neutral,happiness,neutral,neutral,moderate,mild,0.5553872,0.17487754,0.50686127,20,False,True,False,False,Medium
was very arduous.,neutral,sadness,neutral,disapproval,mild,moderate,0.28856516,0.18853614,0.40202868,17,False,False,False,False,Very Low
I just want to shake you right now,neutral,anger,neutral,disapproval,moderate,moderate,0.24985442,0.19899815,0.5283219,34,False,False,True,False,Very Low
because I don't think you know how good you are.,neutral,surprise,neutral,confusion,moderate,mild,0.36099952,0.25448424,0.5701008,48,False,False,False,False,Medium
critic is yourself.,neutral,disgust,neutral,neutral,mild,mild,0.29057348,0.31491423,0.36933506,19,False,True,True,False,Very Low
standing in your way.,neutral,disgust,neutral,neutral,mild,moderate,0.2545313,0.21744592,0.38678804,21,False,True,False,False,Very Low
"Thank you,",neutral,happiness,neutral,neutral,mild,mild,0.6132511,0.13160215,0.3910246,10,False,True,True,False,Low
I love your face. I can imagine,neutral,happiness,neutral,admiration,moderate,mild,0.6686001,0.14004877,0.43406358,31,False,False,False,False,Medium
doing lots and lots of beauty commercials,neutral,happiness,neutral,neutral,moderate,mild,0.27457845,0.46513066,0.3860862,41,False,True,False,False,Low
with you but I hate that,neutral,disgust,neutral,disapproval,moderate,moderate,0.32007843,0.20922497,0.4708028,24,False,False,True,False,Very Low
photo. It looks like as if,neutral,neutral,neutral,neutral,moderate,neutral,0.29202157,0.651993,0.5450374,26,True,True,False,False,High
"you see like an ex-boyfriend and you're going,",neutral,disgust,neutral,disapproval,mild,moderate,0.29056153,0.21409877,0.49207342,46,False,False,False,False,Very Low
I would have to disagree.,neutral,disgust,neutral,neutral,mild,mild,0.28399968,0.3671955,0.3485352,25,False,True,True,False,Very Low
I love this photo.,neutral,happiness,neutral,admiration,moderate,mild,0.67411155,0.12787007,0.41861486,18,False,False,False,False,Medium
She looks long so,neutral,surprise,neutral,neutral,neutral,neutral,0.34681094,0.63089347,0.57780397,17,False,True,True,False,High
"for me, I like it.",neutral,happiness,neutral,admiration,mild,mild,0.6410422,0.12212705,0.42622685,18,False,False,True,False,Medium
The duck face,neutral,neutral,neutral,neutral,mild,neutral,0.47682172,0.79555875,0.7815895,13,True,True,False,False,High
I feel you have so much,neutral,happiness,neutral,neutral,moderate,mild,0.47374016,0.11657023,0.4238192,23,False,True,False,False,Very Low
potential. I see you as,neutral,happiness,neutral,neutral,moderate,mild,0.63944155,0.13767485,0.5276973,23,False,True,False,False,Medium
"the quirky, awkward,",neutral,disgust,neutral,neutral,mild,mild,0.2610025,0.19700252,0.4026717,20,False,True,True,False,Very Low
weird model but that,neutral,surprise,neutral,neutral,mild,mild,0.43680057,0.19322684,0.55061215,20,False,True,True,False,Low
could work for you.,neutral,happiness,neutral,neutral,moderate,mild,0.59798974,0.14099266,0.47600168,19,False,True,False,False,Medium
But you definitely need to be aware.,neutral,neutral,neutral,neutral,mild,neutral,0.38046658,0.717487,0.69107956,36,True,True,False,False,High
"When I first saw you,",neutral,surprise,neutral,neutral,mild,mild,0.32983267,0.32021147,0.44105196,21,False,True,True,False,Low
you stood out to me.,neutral,happiness,neutral,neutral,mild,mild,0.41371277,0.14208457,0.47023168,20,False,True,True,False,Low
And then your catwalk was amazing,happiness,happiness,admiration,admiration,moderate,mild,0.6995943,0.12133257,0.5112534,33,True,True,False,False,Medium
and so I had crazy,neutral,disgust,neutral,disapproval,neutral,moderate,0.3109596,0.22459483,0.50486606,18,False,False,False,False,Low
it was really disappointing.,neutral,disgust,neutral,disapproval,intense,moderate,0.3158638,0.21022929,0.48253715,28,False,False,False,False,Very Low
Your hands were really out of control.,neutral,disgust,neutral,disapproval,moderate,moderate,0.37059227,0.24207938,0.4889008,38,False,False,True,False,Low
It's hard to get a good,neutral,sadness,neutral,disapproval,neutral,moderate,0.32266614,0.17914069,0.3784731,23,False,False,False,False,Very Low
shot of your face. I knew I could have done,neutral,surprise,neutral,neutral,neutral,mild,0.2517845,0.54386187,0.43500423,43,False,True,False,False,Medium
better. I knew I could have,neutral,happiness,neutral,neutral,neutral,mild,0.43306944,0.26590386,0.37321398,27,False,True,False,False,Low
jumped better.,neutral,happiness,neutral,neutral,neutral,mild,0.5101481,0.2871201,0.45062134,14,False,True,False,False,Medium
You cannot make one little,neutral,disgust,neutral,disapproval,moderate,moderate,0.3524448,0.17172365,0.3499678,26,False,False,True,False,Very Low
mistake make you crash,neutral,disgust,neutral,disapproval,moderate,moderate,0.29743752,0.2115221,0.48078313,22,False,False,True,False,Very Low
down to the very bottom on the first,neutral,neutral,neutral,neutral,moderate,neutral,0.52229786,0.8334108,0.7919942,36,True,True,False,False,Very High
I want to say apologize,neutral,sadness,neutral,neutral,mild,neutral,0.31114295,0.29487664,0.3348024,23,False,True,False,False,Very Low
about the shoot yesterday.,neutral,neutral,neutral,neutral,mild,neutral,0.43940985,0.79981846,0.7555876,26,True,True,False,False,High
I really,neutral,neutral,neutral,neutral,mild,neutral,0.45102292,0.7355411,0.72758925,8,True,True,False,False,High
nervous so I want,fear,disgust,nervousness,disapproval,mild,moderate,0.2725991,0.21333492,0.41158524,17,False,False,False,False,Very Low
to say sorry for that.,neutral,sadness,neutral,disapproval,mild,moderate,0.32482496,0.16878985,0.44153672,22,False,False,False,False,Very Low
I forgive you.,neutral,happiness,neutral,neutral,neutral,neutral,0.23200765,0.3460734,0.40251327,14,False,True,True,False,Very Low
barrier here. I can accept that your,neutral,sadness,neutral,neutral,neutral,neutral,0.24711968,0.4288882,0.40686727,36,False,True,True,False,Low
intentions were good.,neutral,happiness,neutral,neutral,neutral,mild,0.5324397,0.16968204,0.42064306,21,False,True,False,False,Low
Do you know what resting,neutral,happiness,neutral,curiosity,mild,mild,0.43121883,0.7052687,0.7751006,24,False,False,True,False,High
bitch face is?,neutral,surprise,neutral,curiosity,mild,mild,0.45660126,0.43133256,0.61462766,14,False,False,True,False,High
the most amazing resting bitch face,happiness,happiness,amusement,admiration,moderate,moderate,0.5003911,0.104829684,0.4343712,35,True,False,True,False,Low
I've ever seen. And that translated,neutral,surprise,neutral,neutral,moderate,mild,0.37140155,0.39689344,0.4842341,35,False,True,False,False,Medium
amazingly well into this photograph.,happiness,happiness,admiration,neutral,moderate,mild,0.62265253,0.1593131,0.5146729,36,True,False,False,False,Medium
"you're better at photo shoots, right?",neutral,happiness,neutral,curiosity,mild,mild,0.46265608,0.5455996,0.68100506,37,False,False,True,False,High
Yes. You did pretty,neutral,neutral,neutral,neutral,mild,neutral,0.40128702,0.57542664,0.525834,19,True,True,False,False,High
"good on your catwalk, so you've got to nail",neutral,happiness,neutral,neutral,mild,mild,0.50636804,0.20672545,0.41992772,43,False,True,True,False,Low
this. I hope so.,neutral,happiness,neutral,neutral,mild,mild,0.44491267,0.26791632,0.33814943,16,False,True,True,False,Low
"Okay, well let's see if you did.",neutral,surprise,neutral,neutral,neutral,mild,0.3192086,0.44817537,0.50673264,32,False,True,False,False,Medium
Wow,surprise,surprise,surprise,neutral,moderate,mild,0.41478366,0.33670327,0.4227728,3,True,False,False,False,Low
"Okay, so I'm about to bring you down from that high horse you are standing on because you are the most challenging to work with",neutral,disgust,neutral,disapproval,intense,moderate,0.261212,0.16883132,0.47713888,127,False,False,False,False,Very Low
"Oh, no",neutral,disgust,neutral,neutral,neutral,mild,0.32681808,0.23427309,0.37596622,6,False,True,False,False,Very Low
I was giving you direction after direction and Joel had to actually come in and physically move your head,neutral,surprise,neutral,neutral,moderate,mild,0.26139942,0.28051764,0.43036044,105,False,True,False,False,Very Low
"And for our last girl Veronica, all I have to say is Valerie you take a look at that",neutral,surprise,neutral,neutral,neutral,mild,0.415222,0.33708552,0.5556587,84,False,True,False,False,Medium
You kicked your sister's ass in this shit,neutral,disgust,neutral,disapproval,intense,moderate,0.32773465,0.18692487,0.45939717,41,False,False,False,False,Very Low
This is one of my favorite shots. I'm looking at your face. You're working the outfit. You're playing with it,neutral,surprise,neutral,neutral,intense,mild,0.329861,0.30657578,0.48506576,109,False,True,False,False,Low
It was a joy to watch you work. You nailed it for me. This is a whole,neutral,happiness,neutral,admiration,moderate,mild,0.68520147,0.13782826,0.41664836,69,False,False,False,False,Medium
"New blank slate for both of you, whatever expectations you've had wipe that all clean and start proving yourself",neutral,disgust,neutral,disapproval,moderate,moderate,0.28580216,0.20611888,0.49195176,112,False,False,True,False,Very Low
"Again, so thank you, Veronica. Thank you. Thank you guys",neutral,happiness,neutral,admiration,intense,mild,0.6468458,0.11318149,0.3824767,56,False,False,False,False,Low
Who'll be going home?,neutral,happiness,neutral,curiosity,moderate,mild,0.3853058,0.71819794,0.7452798,21,False,False,False,False,High
14 beautiful girls stand before me,neutral,happiness,neutral,neutral,neutral,mild,0.38604042,0.4552154,0.37989774,34,False,True,False,False,Medium
But I only have 13 photos in my hands,neutral,neutral,neutral,neutral,mild,neutral,0.5022116,0.81731576,0.7909305,37,True,True,False,False,Very High
These photos represent the girls who are still in the running towards becoming Asia's Next Top Model,happiness,happiness,excitement,neutral,moderate,mild,0.5817816,0.20139374,0.48300475,100,True,False,False,False,Medium
"Congratulations, Clara. Why are you crying?",sadness,surprise,surprise,confusion,mild,moderate,0.2788664,0.24832761,0.45408672,43,False,False,False,False,Very Low
I'm looking for a supermodel. No more spoiled princess from here on out. Do you hear me?,neutral,disgust,neutral,disapproval,moderate,moderate,0.27130005,0.13149837,0.5305684,88,False,False,True,False,Very Low
"Congratulations, you're still in the running towards becoming Asia's Next Top Model",happiness,happiness,approval,admiration,moderate,mild,0.66446334,0.12478365,0.47461444,83,True,False,False,False,Medium
It turns out you're the twin to beat this week interesting congratulations,neutral,happiness,neutral,admiration,moderate,mild,0.6980514,0.12878923,0.5208836,74,False,False,False,False,Medium
Congratulations,neutral,neutral,neutral,neutral,mild,neutral,0.47994632,0.61946464,0.61037207,15,True,True,False,False,High
Congratulations go join your sis,neutral,neutral,neutral,neutral,mild,neutral,0.44607034,0.59620863,0.59426713,32,True,True,False,False,High
Your biggest challenge is going to be yourself. Thank you Heidi. Congratulation,neutral,happiness,neutral,neutral,mild,mild,0.59859693,0.1335809,0.37604564,79,False,True,True,False,Low
"Congratulations, you're still in the running towards becoming Asia's Next Top Model, Jenica",happiness,happiness,approval,admiration,moderate,mild,0.66334784,0.12524332,0.46596316,91,True,False,False,False,Medium
Who's that I like that sass congratulations,neutral,surprise,neutral,curiosity,mild,mild,0.4722642,0.45797655,0.6677199,43,False,False,True,False,High
Cindy I need a little bit more emotion from you. Thank you so much,neutral,happiness,neutral,admiration,mild,mild,0.643649,0.11438999,0.38377437,66,False,False,True,False,Low
Alicia I look at you and I see strength confidence and fears. You need to soften that find that balance,fear,disgust,admiration,confusion,moderate,moderate,0.20720357,0.13085936,0.47762707,103,False,False,True,False,Very Low
You had a tough time this week,neutral,sadness,neutral,disapproval,neutral,moderate,0.28983137,0.22786355,0.49022222,30,False,False,False,False,Very Low
I just want to apologize for not being professional and the emotion is really overwhelming for me,neutral,disgust,neutral,disapproval,intense,moderate,0.29028752,0.20914784,0.52791095,97,False,False,False,False,Low
But you're still here,neutral,neutral,neutral,neutral,mild,neutral,0.54002094,0.83310395,0.8289752,21,True,True,False,False,Very High
And you're gonna fight because girl you're still in the running towards becoming Asia's Next Top Model,happiness,happiness,optimism,admiration,moderate,mild,0.6048462,0.12249359,0.40659982,102,True,False,False,False,Low
Pack your bags and leave,neutral,neutral,neutral,neutral,moderate,neutral,0.48623252,0.8093338,0.7796399,24,True,True,False,False,Very High
It was a struggle to get a good photo out of you and the best photo that we did was still not on,neutral,disgust,neutral,disapproval,moderate,moderate,0.35313603,0.21626528,0.5027155,96,False,False,True,False,Low
Par with what we're looking for at this point,neutral,surprise,neutral,neutral,mild,mild,0.3254744,0.4803474,0.45495522,45,False,True,True,False,Medium
So who stays and who's gonna be going home?,neutral,surprise,neutral,curiosity,moderate,mild,0.41166943,0.706297,0.7346684,43,False,False,False,False,High
It's time to find out,neutral,surprise,neutral,neutral,moderate,mild,0.3801387,0.4388183,0.44528943,21,False,True,False,False,Medium
Oh,neutral,surprise,neutral,neutral,mild,neutral,0.40657088,0.43712068,0.4351403,2,False,True,False,False,Medium
I'm really disappointed myself because I wanted to do this for my mom. I,neutral,sadness,neutral,disapproval,intense,moderate,0.27004546,0.19567578,0.50677764,72,False,False,False,False,Very Low
Really wanted to be the first Filipina to win this,neutral,happiness,neutral,admiration,intense,moderate,0.61789954,0.12405722,0.4031437,50,False,False,False,False,Low
Maybe I stayed in my comfort zone too much because I was thinking that it's just the beginning of the competition,neutral,disgust,neutral,disapproval,mild,moderate,0.34040022,0.17836268,0.4431532,113,False,False,False,False,Very Low
Maybe I should have like just shown it at first. My life motto is never give up,neutral,surprise,neutral,neutral,moderate,mild,0.24386044,0.19254698,0.4179261,79,False,True,False,False,Very Low
"So even though I'm the first girl to get eliminated, I",sadness,disgust,disappointment,disapproval,moderate,moderate,0.30219865,0.19599019,0.39773038,54,False,False,True,False,Very Low
Won't give up. I'll stand up after this,neutral,happiness,neutral,neutral,intense,moderate,0.3671694,0.2560399,0.35466212,39,False,True,False,False,Very Low
Next time on Asia's Next Top Model,happiness,neutral,neutral,neutral,neutral,neutral,0.40142104,0.6484889,0.5682527,34,False,True,True,False,High
"Yes, we're gossiping. She's beautiful, but she's fake. It cost zero dollar to be real",neutral,disgust,neutral,disapproval,moderate,moderate,0.37690103,0.22574438,0.503152,85,False,False,True,False,Low
