text,true_emotion,pred_emotion,true_sub_emotion,pred_sub_emotion,true_intensity,pred_intensity,emotion_confidence,sub_emotion_confidence,intensity_confidence,text_length,emotion_correct,sub_emotion_correct,intensity_correct,all_correct,confidence_level
We're supposed not to break down,neutral,sadness,neutral,neutral,moderate,neutral,0.26540875,0.44217858,0.43204436,32,False,True,False,False,Low
"the very first time, right?",neutral,surprise,neutral,neutral,mild,mild,0.6033401,0.28834546,0.57154083,27,False,True,True,False,High
"If Layla cannot take in the first week,",neutral,disgust,neutral,neutral,neutral,neutral,0.22332498,0.6251436,0.5587962,39,False,True,True,False,High
how about the next week and the next week?,neutral,surprise,neutral,confusion,mild,mild,0.667414,0.40049845,0.71360064,42,False,False,True,False,Very High
"Hey, do you not want to be here?",neutral,anger,neutral,curiosity,mild,mild,0.26993513,0.34722134,0.5897196,32,False,False,True,False,Low
Layla? What's going on?,neutral,surprise,neutral,confusion,mild,mild,0.733815,0.48694503,0.6411985,23,False,False,True,False,Very High
It's just this thing that comes over.,neutral,surprise,neutral,neutral,moderate,neutral,0.43546224,0.54010993,0.52203465,37,False,True,False,False,High
Do you want,neutral,happiness,neutral,curiosity,mild,mild,0.6831298,0.72204655,0.7448234,11,False,False,True,False,Very High
to be here?,neutral,surprise,neutral,curiosity,mild,mild,0.5473639,0.38926372,0.68108517,11,False,False,True,False,High
"Let me hear you say, I want to be here.",neutral,happiness,neutral,neutral,mild,mild,0.4336489,0.30799395,0.3845007,39,False,True,True,False,Low
"Please, that's what I want to hear you say.",neutral,neutral,neutral,neutral,moderate,neutral,0.29617998,0.52619416,0.45610777,43,True,True,False,False,Medium
I don't know what to say.,neutral,surprise,neutral,confusion,moderate,mild,0.7497149,0.550115,0.60728663,25,False,False,False,False,Very High
You can't answer me?,neutral,anger,neutral,neutral,moderate,moderate,0.41588557,0.21082526,0.37880343,20,False,True,True,False,Very Low
Do you want to try again?,neutral,happiness,neutral,curiosity,neutral,mild,0.70948064,0.75728923,0.754368,25,False,False,False,False,Very High
No?,neutral,surprise,neutral,confusion,mild,mild,0.74553955,0.50716436,0.61183125,3,False,False,True,False,Very High
I'm sorry to hear that.,neutral,sadness,neutral,neutral,neutral,neutral,0.57011396,0.20631173,0.29940823,23,False,True,True,False,Low
"Ready, one, two, three, go.",neutral,neutral,neutral,neutral,mild,neutral,0.49941894,0.70322883,0.74240655,27,True,True,False,False,Very High
Wow.,surprise,surprise,surprise,confusion,mild,mild,0.6053934,0.25798255,0.42693403,4,True,False,True,False,Medium
That was really cool.,neutral,happiness,neutral,admiration,moderate,mild,0.76481146,0.1615223,0.5159286,21,False,False,False,False,High
Whoa.,neutral,surprise,neutral,neutral,mild,mild,0.59216726,0.35464314,0.53811765,5,False,True,True,False,High
I really forget anything about me.,neutral,sadness,neutral,neutral,mild,moderate,0.48519427,0.15096489,0.40436003,34,False,True,False,False,Very Low
Wait.,neutral,neutral,neutral,neutral,mild,neutral,0.60927296,0.82768154,0.81453186,5,True,True,False,False,Very High
"where you get to tell a photographer,",neutral,happiness,neutral,neutral,neutral,mild,0.39614263,0.36527482,0.48511052,37,False,True,False,False,Medium
"When I jump,",neutral,fear,neutral,neutral,neutral,neutral,0.2837319,0.5643115,0.5143976,12,False,True,True,False,Medium
I need to wait to get the energy,neutral,happiness,neutral,neutral,neutral,neutral,0.3099034,0.3535754,0.4463698,32,False,True,True,False,Low
"It's awkward, but it's kind of amazing.",happiness,happiness,amusement,admiration,mild,mild,0.7385658,0.1935583,0.51211596,39,True,False,True,False,High
"three, go.",neutral,neutral,neutral,neutral,mild,neutral,0.6165761,0.82960397,0.8377144,10,True,True,False,False,Very High
You tell me when I,neutral,surprise,neutral,neutral,mild,mild,0.6197346,0.33764,0.46372873,18,False,True,True,False,High
go. You tell me.,neutral,neutral,neutral,neutral,mild,neutral,0.41875696,0.7372748,0.695248,16,True,True,False,False,Very High
It got a bit tense when two were shooting.,neutral,anger,neutral,neutral,moderate,moderate,0.36844152,0.17273635,0.4421094,42,False,True,True,False,Very Low
Every professional knows that,neutral,surprise,neutral,neutral,neutral,mild,0.365622,0.44247717,0.44443837,29,False,True,False,False,Medium
are a bit too firm over and over,neutral,neutral,neutral,neutral,mild,neutral,0.20805281,0.620459,0.56139565,32,True,True,False,False,High
"again with someone,",neutral,neutral,neutral,neutral,mild,neutral,0.6677345,0.85509163,0.81984365,19,True,True,False,False,Very High
it might look rude.,neutral,happiness,neutral,neutral,moderate,mild,0.42469278,0.2382645,0.4827877,19,False,True,False,False,Low
I feel like you have the same issue as Cindy.,neutral,happiness,neutral,neutral,neutral,mild,0.46519607,0.13974525,0.47793326,45,False,True,False,False,Low
"You both have gorgeous, sweet faces.",neutral,happiness,neutral,admiration,mild,mild,0.75698805,0.23499502,0.51334375,36,False,False,True,False,High
I need some more fierceness.,happiness,fear,desire,optimism,moderate,moderate,0.370595,0.099758446,0.50176543,28,False,False,True,False,Very Low
This competition for model,neutral,happiness,neutral,neutral,neutral,mild,0.6866499,0.17300376,0.51292884,26,False,True,False,False,Medium
is not for,neutral,disgust,neutral,neutral,neutral,neutral,0.26644963,0.6032688,0.6626973,10,False,True,True,False,High
"hot girl, not for beautiful thing.",neutral,disgust,neutral,disapproval,mild,moderate,0.504286,0.27428788,0.32804105,34,False,False,False,False,Low
because you cannot do it.,neutral,disgust,neutral,neutral,neutral,neutral,0.39110446,0.34303325,0.41883832,25,False,True,True,False,Low
I feel so much better,neutral,happiness,neutral,optimism,moderate,mild,0.6997225,0.12023106,0.43773043,21,False,False,False,False,Medium
and I want to continue this.,neutral,happiness,neutral,neutral,moderate,mild,0.5834394,0.19306314,0.4198809,28,False,True,False,False,Low
I want to continue,neutral,happiness,neutral,neutral,moderate,mild,0.6247381,0.1702554,0.46744478,18,False,True,False,False,Medium
running in this competition.,neutral,happiness,neutral,neutral,moderate,neutral,0.48773217,0.3580201,0.39632303,28,False,True,False,False,Low
So I heard you're going to give it another go.,neutral,anger,neutral,neutral,moderate,neutral,0.2474095,0.46104166,0.38794726,46,False,True,False,False,Low
I'm so proud of you.,neutral,happiness,neutral,gratitude,moderate,mild,0.68568844,0.18235035,0.41009244,20,False,False,False,False,Medium
Don't be sorry if you don't do it again.,neutral,sadness,neutral,neutral,neutral,moderate,0.37739098,0.25144428,0.3006376,40,False,True,False,False,Very Low
Let's go. You've got three minutes.,neutral,neutral,neutral,neutral,moderate,neutral,0.3819448,0.587688,0.6246153,35,True,True,False,False,High
"One, two, three, go.",neutral,neutral,neutral,neutral,mild,neutral,0.5444164,0.7911157,0.8046041,20,True,True,False,False,Very High
Energy is amazing.,happiness,happiness,excitement,admiration,moderate,mild,0.758363,0.17086259,0.5103363,18,True,False,False,False,High
"You don't have to do much, girl.",neutral,disgust,neutral,neutral,neutral,neutral,0.4116175,0.3282549,0.39987224,32,False,True,True,False,Low
You look like you're jumping already,neutral,happiness,neutral,neutral,mild,mild,0.35394487,0.17831722,0.52019143,36,False,True,True,False,Very Low
because you're so tall and skinny.,neutral,disgust,neutral,neutral,mild,mild,0.35632712,0.15365095,0.42133203,34,False,True,True,False,Very Low
I feel my mind is clearer now.,neutral,surprise,neutral,confusion,moderate,mild,0.6521354,0.2401792,0.41006848,30,False,False,False,False,Medium
Turn your face a little bit this way.,neutral,anger,neutral,neutral,neutral,moderate,0.34825042,0.32545123,0.3846701,37,False,True,False,False,Very Low
"If I'm running for the competition still,",neutral,happiness,neutral,neutral,moderate,neutral,0.44767207,0.32039967,0.34320316,41,False,True,False,False,Low
I would try my best,neutral,happiness,neutral,optimism,moderate,mild,0.57640815,0.1995681,0.3978075,19,False,False,False,False,Low
and continue to run,neutral,neutral,neutral,neutral,moderate,neutral,0.45893687,0.6802599,0.6555906,19,True,True,False,False,Very High
for this competition.,neutral,happiness,neutral,neutral,moderate,mild,0.55787814,0.2855583,0.3866683,21,False,True,False,False,Low
Time's up. Good job.,neutral,happiness,neutral,neutral,mild,mild,0.5744017,0.2325243,0.41669106,20,False,True,True,False,Low
to your very first elimination.,neutral,sadness,neutral,neutral,moderate,moderate,0.32307023,0.27903184,0.38007843,31,False,True,True,False,Very Low
To say this week has been eventful,neutral,happiness,neutral,neutral,neutral,neutral,0.36228582,0.50722337,0.42650077,34,False,True,True,False,Medium
would be an understatement.,neutral,happiness,neutral,admiration,neutral,mild,0.6096021,0.24722339,0.54177654,27,False,False,False,False,High
who's moving on,neutral,neutral,neutral,neutral,mild,neutral,0.39003253,0.7278871,0.6264702,15,True,True,False,False,High
"and who's moving out,",neutral,neutral,neutral,neutral,mild,neutral,0.2878039,0.70075274,0.57783264,21,True,True,False,False,High
"First up, the ever-radiant",neutral,surprise,neutral,neutral,mild,neutral,0.26157787,0.59887886,0.5591034,26,False,True,False,False,High
"model, actress, and Miss Universe",neutral,happiness,neutral,admiration,mild,mild,0.6620399,0.19009759,0.46987516,33,False,False,True,False,Medium
"2015, Pia Wurtzbach.",neutral,neutral,neutral,neutral,mild,neutral,0.6667855,0.83713144,0.83214265,20,True,True,False,False,Very High
"for your very first photo challenge,",neutral,happiness,neutral,neutral,neutral,mild,0.5974652,0.24481444,0.40026084,36,False,True,False,False,Low
"And let's not forget your model mentor,",neutral,sadness,neutral,neutral,neutral,moderate,0.25415692,0.21930684,0.41726413,39,False,True,False,False,Very Low
before us was hand-picked from,neutral,neutral,neutral,neutral,mild,neutral,0.4410283,0.7508788,0.71562284,30,True,True,False,False,Very High
all across Asia.,neutral,neutral,neutral,neutral,mild,neutral,0.6128234,0.8092989,0.78750926,16,True,True,False,False,Very High
You're here because we believe that each and,neutral,surprise,neutral,neutral,moderate,neutral,0.34776127,0.54238963,0.53262204,44,False,True,False,False,High
every single one of you has a very good chance,neutral,happiness,neutral,admiration,moderate,mild,0.75266325,0.16571954,0.50305957,46,False,False,False,False,High
of winning this.,neutral,happiness,neutral,approval,moderate,mild,0.6948119,0.13892344,0.45162532,16,False,False,False,False,Medium
"And on that note, let's get to your prizes.",neutral,happiness,neutral,neutral,moderate,neutral,0.42357987,0.40562135,0.43528187,43,False,True,False,False,Medium
The winner of Asia's Next Top Model,happiness,happiness,excitement,admiration,intense,mild,0.7259817,0.14938395,0.5026508,35,True,False,False,False,Medium
will be driving home a brand-new,neutral,neutral,neutral,neutral,moderate,neutral,0.35032606,0.5222293,0.5094517,32,True,True,False,False,Medium
Subaru Impreza.,neutral,neutral,neutral,neutral,moderate,neutral,0.61288625,0.7816097,0.8065623,15,True,True,False,False,Very High
She will feature in a fashion spread and rock,neutral,happiness,neutral,admiration,moderate,mild,0.6723444,0.25847372,0.50615925,45,False,False,False,False,High
the cover of Nylon Singapore.,neutral,neutral,neutral,neutral,moderate,neutral,0.62517846,0.81827384,0.8172189,29,True,True,False,False,Very High
And she will head to Europe for a chance,neutral,happiness,neutral,neutral,moderate,neutral,0.36481607,0.35442987,0.41406414,40,False,True,False,False,Low
to be represented by one of the world's biggest,neutral,happiness,neutral,admiration,moderate,mild,0.76278645,0.16747823,0.46421313,47,False,False,False,False,High
"modeling agencies, Storm Model",neutral,neutral,neutral,neutral,moderate,neutral,0.5003827,0.71859354,0.68268657,30,True,True,False,False,Very High
"Management, joining the likes of Kate Moss",neutral,happiness,neutral,admiration,moderate,mild,0.7053469,0.22555736,0.55069745,42,False,False,False,False,High
and Cara Delevingne.,neutral,neutral,neutral,neutral,moderate,neutral,0.6572524,0.86407334,0.85056794,20,True,True,False,False,Very High
"Now, this season, we will be combining your",neutral,happiness,neutral,neutral,neutral,mild,0.54730576,0.2980089,0.42766264,43,False,True,False,False,Medium
challenge scores to your photoshoot,neutral,happiness,neutral,neutral,neutral,mild,0.57669455,0.2497832,0.39610657,35,False,True,False,False,Low
scores in order to determine who stays,neutral,happiness,neutral,neutral,neutral,neutral,0.40204406,0.5470302,0.44881687,38,False,True,True,False,High
"Are you ready, ladies?",neutral,happiness,neutral,curiosity,mild,mild,0.6981412,0.56408286,0.7016967,22,False,False,True,False,Very High
Let's get started.,neutral,happiness,neutral,neutral,neutral,neutral,0.35769287,0.46429166,0.4905721,18,False,True,True,False,Medium
"Can we have Alicia, please?",neutral,happiness,neutral,curiosity,neutral,mild,0.52471536,0.36516243,0.55084527,27,False,False,False,False,High
"Well, let's take a look at your shot.",neutral,happiness,neutral,neutral,neutral,mild,0.29518968,0.33736727,0.3515404,37,False,True,False,False,Very Low
with so much energy,neutral,happiness,neutral,admiration,moderate,mild,0.69499964,0.17016219,0.5160173,19,False,False,False,False,Medium
that at times you seem,neutral,surprise,neutral,neutral,neutral,mild,0.39510623,0.4429256,0.43870848,22,False,True,False,False,Medium
completely out of control.,neutral,fear,neutral,neutral,moderate,neutral,0.35706803,0.39133415,0.47005758,26,False,True,False,False,Low
I love your look.,neutral,happiness,neutral,gratitude,moderate,mild,0.5769091,0.13288926,0.36347154,17,False,False,False,False,Low
You have a masculinity about you,neutral,disgust,neutral,neutral,neutral,mild,0.25275052,0.13444848,0.49961418,32,False,True,False,False,Very Low
which can be your strength,neutral,happiness,neutral,admiration,mild,mild,0.7406433,0.14275229,0.5381983,26,False,False,True,False,High
"Angelica, please.",neutral,happiness,neutral,neutral,neutral,neutral,0.36723563,0.5268701,0.56416017,17,False,True,True,False,High
Your face is just,neutral,surprise,neutral,neutral,neutral,mild,0.48209965,0.40054637,0.47847483,17,False,True,False,False,Medium
a bit dead. It's not really smiling.,neutral,disgust,neutral,disapproval,moderate,moderate,0.3597657,0.22256306,0.37174967,36,False,False,True,False,Very Low
It's not really high fashion.,neutral,disgust,neutral,neutral,moderate,neutral,0.4116354,0.32218558,0.41371015,29,False,True,False,False,Low
You let your nerves get the better of you.,neutral,happiness,neutral,optimism,moderate,moderate,0.61344975,0.12241534,0.40750247,42,False,False,True,False,Low
I feel like this was a lucky,neutral,happiness,neutral,approval,mild,mild,0.64889365,0.10307967,0.39447117,28,False,False,True,False,Low
shot for you.,neutral,anger,neutral,neutral,neutral,moderate,0.29151013,0.19338179,0.4173923,13,False,True,False,False,Very Low
I love the shot from the head down.,neutral,happiness,neutral,gratitude,moderate,moderate,0.3746763,0.10960298,0.39393345,35,False,False,True,False,Very Low
Your eyes are,neutral,happiness,neutral,neutral,neutral,mild,0.28472245,0.49179557,0.4755334,13,False,True,False,False,Medium
almost dead. You're still so,neutral,sadness,neutral,neutral,moderate,moderate,0.45008492,0.22504573,0.32709256,28,False,True,True,False,Very Low
young and that's why you're not,neutral,sadness,neutral,neutral,neutral,neutral,0.277253,0.49062103,0.55038893,31,False,True,True,False,Medium
emotions other than your typical,neutral,happiness,neutral,neutral,neutral,mild,0.58158743,0.18042678,0.6052539,32,False,True,False,False,Medium
"sweet, your safe zone. Heidi.",neutral,happiness,neutral,approval,neutral,mild,0.70430607,0.13959259,0.45201075,29,False,False,False,False,Medium
"Looking at you right now, you look so sweet.",neutral,happiness,neutral,admiration,mild,mild,0.7704757,0.22406979,0.5592975,44,False,False,True,False,High
And then I look at this one and you just have,neutral,happiness,neutral,curiosity,mild,mild,0.2970024,0.38249373,0.5203957,45,False,False,True,False,Low
so much emotion,neutral,happiness,neutral,admiration,moderate,mild,0.7250755,0.16743965,0.52992123,15,False,False,False,False,High
"If you keep this up, you could be a dark horse in the",neutral,fear,neutral,neutral,moderate,moderate,0.28396934,0.37998337,0.37108493,53,False,True,True,False,Very Low
competition. Thank you so much.,neutral,happiness,neutral,gratitude,mild,mild,0.6536468,0.21178827,0.42172077,31,False,False,True,False,Medium
"Well done, Heidi. Next, can we have Clara, please?",neutral,happiness,neutral,neutral,mild,neutral,0.45523548,0.39154696,0.41730535,50,False,True,False,False,Medium
"You're daddy's little girl,",neutral,disgust,neutral,neutral,neutral,mild,0.33821416,0.23049517,0.35194194,27,False,True,False,False,Very Low
aren't you?,neutral,surprise,neutral,curiosity,neutral,mild,0.5210489,0.49835977,0.78317314,11,False,False,False,False,Very High
everything you want. You're spoiled,neutral,disgust,neutral,neutral,moderate,moderate,0.36716712,0.17639787,0.38787383,35,False,True,True,False,Very Low
but you're cheeky about it.,neutral,disgust,neutral,neutral,mild,moderate,0.35346314,0.14104392,0.38365924,27,False,True,False,False,Very Low
And that kind of works in this picture.,neutral,happiness,neutral,neutral,mild,mild,0.34262374,0.2800914,0.5257808,39,False,True,True,False,Low
You're running away,neutral,fear,neutral,neutral,neutral,neutral,0.2611397,0.44416153,0.40402928,19,False,True,True,False,Low
You're kind of acting coy but you're leading us on.,neutral,disgust,neutral,admiration,mild,mild,0.26627693,0.15213077,0.39904708,51,False,False,True,False,Very Low
I really like it.,neutral,happiness,neutral,joy,moderate,mild,0.75135833,0.109265275,0.49328154,17,False,False,False,False,Medium
It's very unexpected from the brief,surprise,surprise,surprise,confusion,mild,mild,0.68768555,0.33014542,0.44566917,35,True,False,True,False,High
and I like the unexpected. Dorothy.,surprise,happiness,admiration,neutral,mild,mild,0.4446164,0.09635074,0.46604764,35,False,False,True,False,Very Low
You're also another sweet,neutral,happiness,neutral,admiration,mild,mild,0.75411385,0.20514761,0.5250788,25,False,False,True,False,High
face. We need a little bit more attitude,neutral,happiness,neutral,neutral,mild,mild,0.52549374,0.28333625,0.45116368,40,False,True,True,False,Medium
from you. We need fierce.,happiness,fear,desire,neutral,moderate,moderate,0.51796,0.18940589,0.42429927,25,False,False,True,False,Low
I feel like I've seen this post,neutral,surprise,neutral,neutral,mild,mild,0.49391088,0.21384664,0.42354825,31,False,True,True,False,Low
You have a gorgeous face and this,neutral,happiness,neutral,admiration,moderate,mild,0.75486845,0.24835308,0.5526046,33,False,False,False,False,High
photo doesn't do,neutral,disgust,neutral,neutral,mild,neutral,0.31779677,0.5366733,0.5560685,16,False,True,False,False,High
justice. Jenica.,neutral,neutral,neutral,neutral,mild,neutral,0.506829,0.7281677,0.7083269,16,True,True,False,False,Very High
It's not my favorite photo.,neutral,disgust,neutral,neutral,mild,neutral,0.39511877,0.30650523,0.39290717,27,False,True,False,False,Low
Photographing you was like,neutral,happiness,neutral,neutral,neutral,mild,0.37144938,0.18665604,0.6044272,26,False,True,False,False,Low
me trying to give you a high five,neutral,happiness,neutral,optimism,mild,moderate,0.43342716,0.16700791,0.43116587,33,False,False,False,False,Very Low
but then it turns really awkward and we miss.,neutral,sadness,neutral,neutral,mild,moderate,0.38386986,0.19341893,0.37579927,45,False,True,False,False,Very Low
"We have to work together, alright?",neutral,happiness,neutral,neutral,moderate,mild,0.4600558,0.3244805,0.42407855,34,False,True,False,False,Low
"Thank you. Can we have Leila, please?",neutral,happiness,neutral,gratitude,mild,mild,0.68481255,0.19171143,0.44031793,37,False,False,True,False,Medium
"photo, it's stunning",neutral,fear,neutral,excitement,moderate,moderate,0.29342157,0.11418684,0.42349434,20,False,False,True,False,Very Low
was very arduous.,neutral,disgust,neutral,neutral,mild,moderate,0.3390287,0.27090344,0.33186865,17,False,True,False,False,Very Low
I just want to shake you right now,neutral,happiness,neutral,neutral,moderate,mild,0.5343215,0.17201743,0.37626383,34,False,True,False,False,Low
because I don't think you know how good you are.,neutral,disgust,neutral,neutral,moderate,mild,0.33517966,0.22745204,0.4189728,48,False,True,False,False,Very Low
The biggest,neutral,happiness,neutral,neutral,neutral,mild,0.43410966,0.41556454,0.46368414,11,False,True,False,False,Medium
critic is yourself.,neutral,neutral,neutral,neutral,mild,neutral,0.2415954,0.5319909,0.43462574,19,True,True,False,False,Low
standing in your way.,neutral,neutral,neutral,neutral,mild,neutral,0.5413905,0.7530869,0.7189542,21,True,True,False,False,Very High
"Thank you,",neutral,happiness,neutral,gratitude,mild,mild,0.6251021,0.20964064,0.39963055,10,False,False,True,False,Low
I love your face. I can imagine,neutral,happiness,neutral,gratitude,moderate,mild,0.5866224,0.13354518,0.36824948,31,False,False,False,False,Low
doing lots and lots of beauty commercials,neutral,happiness,neutral,admiration,moderate,mild,0.7384016,0.19639215,0.57203215,41,False,False,False,False,High
with you but I hate that,neutral,disgust,neutral,disapproval,moderate,moderate,0.42379645,0.24025305,0.36812666,24,False,False,True,False,Very Low
photo. It looks like as if,neutral,surprise,neutral,neutral,moderate,mild,0.49938634,0.33708358,0.5567565,26,False,True,False,False,High
"you see like an ex-boyfriend and you're going,",neutral,disgust,neutral,disapproval,mild,moderate,0.32929692,0.19632255,0.41619128,46,False,False,False,False,Very Low
I would have to disagree.,neutral,sadness,neutral,neutral,mild,moderate,0.271886,0.36575848,0.35852906,25,False,True,False,False,Very Low
I love this photo.,neutral,happiness,neutral,gratitude,moderate,mild,0.5640225,0.1263915,0.3604813,18,False,False,False,False,Very Low
"for me, I like it.",neutral,happiness,neutral,gratitude,mild,mild,0.7311142,0.132482,0.45232272,18,False,False,True,False,Medium
The duck face,neutral,neutral,neutral,neutral,mild,neutral,0.2993888,0.6938587,0.62788415,13,True,True,False,False,High
I feel you have so much,neutral,happiness,neutral,neutral,moderate,mild,0.35311642,0.17216195,0.46440944,23,False,True,False,False,Very Low
potential. I see you as,neutral,happiness,neutral,neutral,moderate,mild,0.6299975,0.22123927,0.5161067,23,False,True,False,False,Medium
"the quirky, awkward,",neutral,happiness,neutral,admiration,mild,mild,0.62540865,0.20071965,0.5302182,20,False,False,True,False,Medium
weird model but that,neutral,surprise,neutral,neutral,mild,mild,0.5953257,0.34663838,0.50486314,20,False,True,True,False,High
could work for you.,neutral,happiness,neutral,neutral,moderate,mild,0.55705386,0.23797315,0.4437075,19,False,True,False,False,Low
But you definitely need to be aware.,neutral,happiness,neutral,neutral,mild,mild,0.336115,0.299702,0.39419046,36,False,True,True,False,Very Low
"When I first saw you,",neutral,surprise,neutral,neutral,mild,neutral,0.4510978,0.4783102,0.45969176,21,False,True,False,False,High
you stood out to me.,neutral,anger,neutral,annoyance,mild,moderate,0.34654847,0.15082265,0.47053704,20,False,False,False,False,Very Low
And then your catwalk was amazing,happiness,happiness,admiration,admiration,moderate,mild,0.7530827,0.18093836,0.50250983,33,True,True,False,False,High
and so I had crazy,neutral,anger,neutral,annoyance,neutral,moderate,0.4210095,0.13579202,0.42652786,18,False,False,False,False,Very Low
it was really disappointing.,neutral,sadness,neutral,neutral,intense,neutral,0.58450216,0.18891805,0.30837294,28,False,True,False,False,Low
Your hands were really out of control.,neutral,fear,neutral,neutral,moderate,moderate,0.33465153,0.16738899,0.46652114,38,False,True,True,False,Very Low
It's hard to get a good,neutral,happiness,neutral,neutral,neutral,mild,0.52727765,0.14679271,0.42771995,23,False,True,False,False,Low
shot of your face. I knew I could have done,neutral,sadness,neutral,annoyance,neutral,moderate,0.27886352,0.09967807,0.4755082,43,False,False,False,False,Very Low
better. I knew I could have,neutral,happiness,neutral,neutral,neutral,mild,0.4982374,0.17746322,0.42098814,27,False,True,False,False,Low
jumped better.,neutral,happiness,neutral,neutral,neutral,mild,0.52515984,0.14845936,0.425038,14,False,True,False,False,Low
You cannot make one little,neutral,sadness,neutral,neutral,moderate,neutral,0.30388865,0.48381758,0.50353324,26,False,True,False,False,Medium
mistake make you crash,neutral,sadness,neutral,disapproval,moderate,moderate,0.33086938,0.17342943,0.4157267,22,False,False,True,False,Very Low
down to the very bottom on the first,neutral,neutral,neutral,neutral,moderate,neutral,0.5258252,0.82758504,0.79240125,36,True,True,False,False,Very High
week. Okay?,neutral,surprise,neutral,neutral,neutral,neutral,0.35547984,0.61645746,0.5678003,11,False,True,True,False,High
I want to say apologize,neutral,sadness,neutral,gratitude,mild,moderate,0.42171094,0.085558884,0.38634938,23,False,False,False,False,Very Low
about the shoot yesterday.,neutral,disgust,neutral,neutral,mild,neutral,0.34235227,0.33613527,0.33333963,26,False,True,False,False,Very Low
I really,neutral,neutral,neutral,neutral,mild,neutral,0.37758476,0.5631081,0.5521422,8,True,True,False,False,High
nervous so I want,fear,fear,nervousness,neutral,mild,moderate,0.61562455,0.10665791,0.34638557,17,True,False,False,False,Low
to say sorry for that.,neutral,sadness,neutral,neutral,mild,neutral,0.48335886,0.25010347,0.3498715,22,False,True,False,False,Low
I forgive you.,neutral,sadness,neutral,neutral,neutral,moderate,0.3748526,0.08339372,0.3748284,14,False,True,False,False,Very Low
"Look, there is a language",neutral,surprise,neutral,neutral,neutral,mild,0.48383212,0.46064728,0.45814022,25,False,True,False,False,High
barrier here. I can accept that your,neutral,happiness,neutral,neutral,neutral,neutral,0.4267313,0.3310544,0.37469676,36,False,True,True,False,Low
intentions were good.,neutral,happiness,neutral,admiration,neutral,mild,0.7004628,0.17842773,0.50872743,21,False,False,False,False,High
Do you know what resting,neutral,surprise,neutral,curiosity,mild,mild,0.56210303,0.48647267,0.7770691,24,False,False,True,False,Very High
bitch face is?,neutral,surprise,neutral,confusion,mild,mild,0.5735258,0.39808303,0.5784687,14,False,False,True,False,High
the most amazing resting bitch face,happiness,happiness,amusement,admiration,moderate,mild,0.7592222,0.18995842,0.5398816,35,True,False,False,False,High
I've ever seen. And that translated,neutral,surprise,neutral,neutral,moderate,neutral,0.47181922,0.43158498,0.44416884,35,False,True,False,False,Medium
amazingly well into this photograph.,happiness,happiness,admiration,admiration,moderate,mild,0.75482726,0.19798067,0.5022271,36,True,True,False,False,High
"you're better at photo shoots, right?",neutral,happiness,neutral,admiration,mild,mild,0.7451761,0.13609952,0.53842753,37,False,False,True,False,High
Yes. You did pretty,neutral,happiness,neutral,admiration,mild,mild,0.58236146,0.18518616,0.5136653,19,False,False,True,False,Medium
"good on your catwalk, so you've got to nail",neutral,happiness,neutral,neutral,mild,mild,0.6320598,0.15490846,0.4439871,43,False,True,True,False,Low
this. I hope so.,neutral,happiness,neutral,neutral,mild,neutral,0.424413,0.31651503,0.37277818,16,False,True,False,False,Low
"Okay, well let's see if you did.",neutral,happiness,neutral,curiosity,neutral,mild,0.46054885,0.39588544,0.5306583,32,False,False,False,False,Medium
Wow,surprise,surprise,surprise,confusion,moderate,mild,0.6621733,0.2913205,0.46649623,3,True,False,False,False,High
"Okay, so I'm about to bring you down from that high horse you are standing on because you are the most challenging to work with",neutral,happiness,neutral,neutral,intense,moderate,0.44008407,0.23674123,0.38241524,127,False,True,False,False,Very Low
"Oh, no",neutral,surprise,neutral,neutral,neutral,neutral,0.4705543,0.28962278,0.41907033,6,False,True,True,False,Low
I was giving you direction after direction and Joel had to actually come in and physically move your head,neutral,fear,neutral,neutral,moderate,moderate,0.22498633,0.25134182,0.44154975,105,False,True,True,False,Very Low
"And for our last girl Veronica, all I have to say is Valerie you take a look at that",neutral,happiness,neutral,curiosity,neutral,mild,0.5475297,0.31431034,0.5694235,84,False,False,False,False,High
You kicked your sister's ass in this shit,neutral,anger,neutral,annoyance,intense,moderate,0.4785703,0.1621647,0.41460973,41,False,False,False,False,Very Low
This is one of my favorite shots. I'm looking at your face. You're working the outfit. You're playing with it,neutral,happiness,neutral,admiration,intense,mild,0.6847853,0.24570493,0.52140427,109,False,False,False,False,High
It was a joy to watch you work. You nailed it for me. This is a whole,neutral,happiness,neutral,admiration,moderate,mild,0.703948,0.17026809,0.43792182,69,False,False,False,False,Medium
"New blank slate for both of you, whatever expectations you've had wipe that all clean and start proving yourself",neutral,happiness,neutral,neutral,moderate,moderate,0.43312195,0.23368737,0.39799124,112,False,True,True,False,Very Low
"Again, so thank you, Veronica. Thank you. Thank you guys",neutral,happiness,neutral,gratitude,intense,mild,0.6122061,0.21068697,0.38851666,56,False,False,False,False,Low
"All right, ladies, it's now time for the judges to deliberate and when you come back I'll be announcing who stays and",neutral,fear,neutral,neutral,neutral,moderate,0.33484516,0.39421204,0.3606971,117,False,True,False,False,Low
Who'll be going home?,neutral,happiness,neutral,curiosity,moderate,mild,0.37045282,0.6255921,0.722037,21,False,False,False,False,High
14 beautiful girls stand before me,neutral,happiness,neutral,admiration,neutral,mild,0.7380939,0.12173114,0.42952722,34,False,False,False,False,Medium
